id,fixture_id,home_shots_total,away_shots_total,home_shots_on_goal,away_shots_on_goal,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_blocked_shots,away_blocked_shots,home_penalties,away_penalties,home_xg,away_xg,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_possession,away_possession,home_fouls,away_fouls,home_offsides,away_offsides,home_pass_accuracy,away_pass_accuracy,home_goals_ht,away_goals_ht,stats_fetched_at,home_xg_ht,away_xg_ht
349156,335425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349157,323554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
276780,437986,6,18,3,6,,,,,,,,,,,1,4,2,0,0,0,,,10,9,,,,,0,0,,,
349158,323555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349159,342614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
349160,314162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349161,333517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349162,333519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
276786,437992,14,11,5,7,,,,,,,,,,,9,5,2,3,0,0,,,15,21,,,,,2,2,,,
349163,333525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
276788,437994,11,9,5,2,,,,,,,,,,,3,3,1,0,1,0,,,10,12,,,,,2,1,,,
349164,316547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349165,304579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
276791,437997,17,6,7,2,,,,,,,,,,,5,3,1,3,0,1,,,18,17,,,,,1,2,,,
349166,302436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349167,302437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,
349168,303879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,
349169,338699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,
349170,330298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349171,336316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349172,295338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,
276799,438005,18,9,8,6,,,,,,,,,,,4,5,1,5,0,1,,,8,7,,,,,3,0,,,
276800,438006,8,16,0,7,,,,,,,,,,,7,6,0,1,1,0,,,15,9,,,,,0,0,,,
349173,323553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349174,342612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
349175,318379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,
349176,318380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349177,314160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349178,314161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
276807,438013,14,9,10,4,,,,,,,,,,,5,1,0,3,0,0,,,7,10,,,,,2,0,,,
349179,333524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349180,344128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349181,344129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349182,304575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
349183,337929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
276813,438019,18,9,9,4,,,,,,,,,,,6,5,0,1,0,0,,,9,9,,,,,2,0,,,
349184,337930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349185,337931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349186,302438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349187,303880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
276818,438024,7,15,2,5,,,,,,,,,,,4,6,0,3,0,0,,,13,17,,,,,1,0,,,
276819,438025,21,11,8,3,,,,,,,,,,,9,2,1,4,0,0,,,7,16,,,,,0,0,,,
349188,338698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349189,330296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349190,330297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349191,345832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,
349192,345833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349193,345834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,
349194,318378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,
349195,325174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349196,325175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349197,339970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349198,333520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349199,316548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
276832,438038,16,10,6,2,,,,,,,,,,,2,9,0,1,0,0,,,6,9,,,,,0,0,,,
276833,438039,15,9,2,2,,,,,,,,,,,8,5,1,4,0,1,,,7,18,,,,,1,1,,,
349200,316549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349201,338697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
349202,330295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349203,335421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
276838,438044,13,14,3,4,,,,,,,,,,,7,4,1,2,0,0,,,9,16,,,,,0,1,,,
349204,335422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349205,323550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349206,323551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349207,323552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349208,297400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,
349209,297401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
349210,297409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349211,297410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349212,342608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349213,342610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349214,348147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349215,345835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349216,318377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,
349217,339969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349218,310505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349219,310506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349220,310507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
349221,310508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,
349222,310509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349223,310510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349224,303881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349225,338696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
349226,317919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,
349227,317918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,
349228,317921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349229,295334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349230,295335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,
349231,295336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,
349232,295337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349233,318376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
349234,314157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349235,314158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349236,314159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349237,333518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349238,333521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349239,333523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349240,304578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349241,182047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349242,251311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349243,251312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349244,300668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349245,303882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349246,330291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349247,330292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349248,330293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,
349249,330294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,
349250,336315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,
349251,317920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349252,317922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349253,295333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349254,314156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349255,325173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349256,339968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,
349257,333522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349258,344123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,
349259,344124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349260,337895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349261,337932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349262,337933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349263,319342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349264,336311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
276841,438047,16,15,5,4,,,,,,,,,,,2,6,0,1,0,0,,,9,4,,,,,2,1,,,
349265,336312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349266,336313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349267,336314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349268,317917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349269,323549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349270,297399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
276848,438054,11,18,4,5,,,,,,,,,,,1,5,1,2,0,0,,,9,9,,,,,1,2,,,
349271,297408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349272,348146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349273,325172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
276852,438058,8,16,3,1,,,,,,,,,,,1,10,2,1,0,0,,,15,7,,,,,0,0,,,
349274,339967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349275,344122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
276855,438061,20,6,4,2,,,,,,,,,,,10,2,1,1,0,0,,,13,12,,,,,0,1,,,
349276,344125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
349277,344126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349278,344127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349279,344130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349280,370159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,
276861,438067,10,18,4,6,,,,,,,,,,,6,9,2,2,0,0,,,11,8,,,,,0,0,,,
349281,370160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,
349282,300669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
276864,438070,27,4,9,1,,,,,,,,,,,7,4,0,3,0,0,,,8,13,,,,,0,1,,,
349283,300670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,
349284,300671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
349285,300672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349286,300673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,
276869,438075,13,17,2,11,,,,,,,,,,,3,10,1,0,0,0,,,7,10,,,,,0,1,,,
349287,319343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349288,319344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349289,319345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,
349290,319306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349291,303843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,
349292,303844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349293,295332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,
276877,438083,28,4,9,1,,,,,,,,,,,5,1,3,3,0,0,,,11,9,,,,,0,0,,,
349294,339966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349295,370152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
276880,438086,19,11,7,3,,,,,,,,,,,3,2,1,1,0,0,,,8,15,,,,,1,0,,,
276881,438087,17,16,5,9,,,,,,,,,,,4,7,1,1,0,0,,,11,11,,,,,0,2,,,
349296,370153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349297,370154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
349298,370155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349299,370156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,
276886,438092,15,11,7,5,,,,,,,,,,,5,7,0,0,0,0,,,10,12,,,,,0,1,,,
349300,370157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349301,370158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349302,300674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349303,300675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
276891,438097,20,14,4,7,,,,,,,,,,,11,5,4,1,1,0,,,16,9,,,,,0,2,,,
276892,438098,14,14,1,3,,,,,,,,,,,6,3,1,1,0,0,,,6,8,,,,,0,1,,,
349304,302439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349305,302440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349306,302441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,
349307,302442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349308,302443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349309,338691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
276899,438105,14,12,5,4,,,,,,,,,,,5,5,2,1,0,0,,,10,9,,,,,1,0,,,
349310,330289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349311,330290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349312,335395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349313,325163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349314,339985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
276905,438111,21,14,8,5,,,,,,,,,,,6,4,2,3,0,0,,,12,14,,,,,0,1,,,
349315,370145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
349316,370146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
276908,438114,11,12,5,5,,,,,,,,,,,7,7,1,2,0,0,,,3,10,,,,,0,3,,,
349317,370147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
276910,438116,13,18,3,9,,,,,,,,,,,6,5,0,0,0,0,,,13,14,,,,,0,1,,,
349318,370148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349319,370149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,
349320,370150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349321,370151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,
349322,251316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349323,251318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349324,337896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349325,302444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,
349326,302445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
276920,438126,7,19,4,8,,,,,,,,,,,1,7,3,2,0,0,,,18,16,,,,,2,1,,,
349327,338689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349328,338690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,
349329,330283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
349330,330284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349331,330285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349332,330286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349333,330287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,
349334,330288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349335,333516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
349336,316540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349337,316542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
349338,316543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349339,312487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349340,312488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349341,312489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349342,312490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349343,312491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349344,303845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349345,295331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349346,335409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349347,335410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349348,323546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,
349349,323547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349350,323548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349351,342596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349352,342597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349353,342598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349354,314155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349355,333514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349356,316538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349357,316539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,
349358,316541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349359,304573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349360,330282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349361,335408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349362,323543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349363,323544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,,
349364,323545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349365,342591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349366,342592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349367,342593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349368,342594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,
349369,342595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349370,342599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349371,345831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349372,318374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
349373,314153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
349374,314154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,
349375,333513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349376,304570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349377,337897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,
349378,337898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349379,337899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349380,310511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,
349381,325989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349382,325990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349383,325991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349384,338695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349385,330281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349386,336309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349387,336310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349388,317916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349389,295329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
276925,438131,21,14,9,4,,,,,,,,,,,13,5,1,1,0,0,,,11,7,,,,,1,0,,,
349390,295330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
276927,438133,13,7,6,1,,,,,,,,,,,6,4,1,1,0,0,,,13,13,,,,,1,1,,,
349391,318373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349392,325171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349393,333515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349394,325987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
276932,438138,19,15,4,4,,,,,,,,,,,4,3,2,5,0,0,,,12,12,,,,,1,0,,,
349395,325988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349396,338694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
276935,438141,11,8,4,1,,,,,,,,,,,5,4,0,0,0,0,,,9,7,,,,,0,0,,,
349397,335406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349398,335407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,
349399,323542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,
276939,438145,10,17,3,5,,,,,,,,,,,2,9,0,0,0,0,,,15,6,,,,,1,1,,,
349400,297397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349401,297398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349402,297406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349403,297407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349404,348143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
276945,438151,11,20,7,6,,,,,,,,,,,6,8,1,1,0,0,,,10,12,,,,,2,1,,,
349405,348144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349406,348145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349407,345828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349408,345829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,
349409,345830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
276951,438157,10,18,4,6,,,,,,,,,,,3,5,1,1,0,0,,,8,12,,,,,1,1,,,
349410,314152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,
349411,325170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349412,339984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349413,333508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,
349414,304572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
276957,438163,23,14,7,6,,,,,,,,,,,8,2,0,1,0,0,,,8,7,,,,,0,3,,,
349415,310512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349416,310513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,
349417,310514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349418,310515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349419,303846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
349420,338693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349421,330280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349422,317913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349423,317914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349424,317915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,,,
349425,295328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349426,314149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349427,314150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349428,314151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349429,339983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349484,319309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349485,319311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349486,319312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349487,319313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349488,319314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,
349489,302448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349490,302449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349491,302450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,
349492,302451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,
349493,303850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,
