id,name,api_football_id,fd_name,rating_mu,rating_sigma
3812,Saint-Louis Neuweg,3106.0,,1382.9799579634791,275.4559997539447
3813,Vénissieux,13754.0,,1307.3789857899578,268.4126785151223
3814,Alberes Argelès,3143.0,,1500.0,334.1776999081501
3815,Plouvorn,3096.0,,1493.575753423344,310.38452520073787
3816,Auray,13678.0,,1322.6090005420142,303.1718062161773
3817,Havre Caucriauville,20572.0,,1357.3459442373758,333.3209868472436
3818,Vire,3243.0,,1249.3789297288542,245.13375612354076
3819,Pont Saintte-Maxence,9302.0,,1376.2650775379786,334.1776999081501
3820,Saint-Doulchard,20582.0,,1355.9758342564614,332.0533903206936
3821,Strasbourg Koenigshoffen,16416.0,,1455.9831913470484,231.03352526487694
3822,Gandrange,20571.0,,1357.3459442373758,333.3209868472436
3823,Villers-lès-Nancy,20585.0,,1376.2650775379786,334.1776999081501
3824,Wasquehal,3140.0,,1562.8903494747906,268.5804936212214
3825,Saint-Estève Perpignan,20603.0,,1608.3581854950496,319.33286028493444
3826,Narbonne,13740.0,,1376.2650775379786,334.1776999081501
3827,Marcoussis Nozay,20602.0,,1505.5944427102668,319.0709912672261
3828,Olympique Marcquois,3090.0,,1396.861370657672,301.92744418625085
3829,Cambrai,3160.0,,1317.3899737070296,281.62306571327883
3830,Séné,3234.0,,1376.2650775379786,334.1776999081501
3831,La Châtaigneraie,3066.0,,1523.9805964338789,278.67722082334427
3832,Téteghem,20584.0,,1369.3452946139244,329.78493273934254
3833,Etoile de Morne-à-l'Eau,3173.0,,1500.0,334.1776999081501
3834,Sporting Baie-Mahault,18187.0,,1500.0,334.1776999081501
3835,Grand Santi,15587.0,,1290.6491122730238,304.0790594849233
3836,La Tamponnaise,20573.0,,1526.2735248582892,300.9840320518449
3837,Tarentaise,3236.0,,1340.9512102611598,332.9763242840263
3838,Koetzingue,13691.0,,1376.2650775379786,334.1776999081501
3839,Moulins-Yzeure Foot 03,3204.0,,1599.1418228105088,304.94937691758605
3840,Vierzon,3242.0,,1321.2422429556007,303.37573929303767
3841,UF Touraine,9926.0,,1376.2650775379786,334.1776999081501
3842,Chauvigny,3038.0,,1518.9710032250136,245.19710701999088
3843,Plédran,3213.0,,1376.2650775379786,334.1776999081501
3844,Les Jumeaux M'Zouasia,13608.0,,1518.2652750096106,281.0091977830753
3845,Bresse Jura Foot,18123.0,,1372.0857676226651,326.5015130214018
3846,Langlade,18137.0,,1376.2650775379786,334.1776999081501
3847,Chusclan-Laudun-l'Ardois,18128.0,,1343.0211760630445,331.38797369456876
3848,SAG Cestas,18147.0,,1376.2650775379786,334.1776999081501
3849,Cite 6,18129.0,,1324.6170995413722,289.75383801266
3850,Makes,18140.0,,1376.2650775379786,334.1776999081501
3851,ASC Ouest,18160.0,,1376.2650775379786,334.1776999081501
3852,CSC Cayenne,9270.0,,1425.015234359054,291.3638773788175
3853,Schiltigheim,3114.0,,1528.7315730429395,294.05432168370976
3854,Lons,9289.0,,1373.4378363078508,333.03994530180904
3855,Ain Sud,9968.0,,1500.0,334.1776999081501
3856,RC Vichy,13663.0,,1385.449282860142,332.1395441586294
3857,Montluçon,3083.0,,1376.2650775379786,334.1776999081501
3858,Carquefou,13585.0,,1500.0,334.1776999081501
3859,Trégunc,9961.0,,1384.622071969923,320.12890438842805
3860,Sarrebourg,3298.0,,1377.5695391698566,317.0330373254385
3861,Esperance Aulnay,18133.0,,1500.0,334.1776999081501
3862,US Blavozy,18156.0,,1317.6733505376606,303.4126201492215
3863,Muret,9947.0,,1376.2650775379786,334.1776999081501
3864,Étaples,3316.0,,1315.8431220535088,305.0231546312403
3865,Guéret,13604.0,,1500.0,334.1776999081501
3866,Mainvilliers,13612.0,,1376.2650775379786,334.1776999081501
3867,Luçon,13584.0,,1371.4478434703346,331.87847060405244
3868,Thionville,18154.0,,1376.2650775379786,334.1776999081501
3869,Morteau Montlebon,3085.0,,1480.9135071028022,316.71264722302305
3870,Nogentais,18144.0,,1376.2650775379786,334.1776999081501
3871,Brive,13641.0,,1376.2650775379786,334.1776999081501
3872,ES Anzin-Saint-Aubin,18131.0,,1315.8715494932949,303.47134127445617
3873,Esquelbecq,18134.0,,1414.1372257895057,329.52583011738074
3874,Solidarité Scolaire,4398.0,,1490.0217781225706,319.081065447467
3875,Gosier,4394.0,,1376.2650775379786,334.1776999081501
3876,Club Colonial,3167.0,,1355.9912830408266,328.37704035114416
3877,Club Franciscain,3258.0,,1468.4470060675978,261.0533774187452
3878,Morhange,13659.0,,1357.3459442373758,333.3209868472436
3879,Côte Chaude,3259.0,,1376.2650775379786,334.1776999081501
3880,Olympique Lumbrois,9300.0,,1376.2650775379786,334.1776999081501
3881,Sénart Moissy,3308.0,,1258.124597786224,319.0709912672261
3882,Trouville Deauville,13673.0,,1500.0,334.1776999081501
3883,Plancoët-Arguenon,3211.0,,1397.2362572152172,319.33286028493444
3884,Lorraine de Plantières,18139.0,,1357.3459442373758,333.3209868472436
3885,Champigneulles,18125.0,,1498.6656517566555,331.9005925590798
3886,Soleil Bischheim,3301.0,,1386.9919933412118,293.90834079396194
3887,FC 93 B-B-G,18135.0,,1500.0,333.03994530180904
3888,Magny Renaissance,13611.0,,1379.3511038220504,318.0632978696356
3889,Éloyes,18158.0,,1500.0,334.1776999081501
3890,Montchat Lyon,18143.0,,1494.2242656306287,312.05269490255336
3891,Saint-Marcel,18151.0,,1376.2650775379786,334.1776999081501
3892,Chemin Bas d'Avignon,18127.0,,1445.5625510645448,278.2236657056341
3893,Frontignan,3265.0,,1500.0,334.1776999081501
3894,Dutemple,18130.0,,1385.449282860142,332.1395441586294
3895,Amiens AC,9251.0,,1694.5869665292855,295.00870154296047
3896,ES Bully-les-Mines,18132.0,,1376.2650775379786,334.1776999081501
3897,Hamel,18136.0,,1376.2650775379786,334.1776999081501
3898,Salouël,18152.0,,1505.5944427102668,319.0709912672261
3899,Saint-Julien,18150.0,,1376.2650775379786,334.1776999081501
3900,Chatou,18126.0,,1490.217705743295,319.33286028493444
3901,Nanterre,9296.0,,1376.2650775379786,334.1776999081501
3902,Perros-Louannec,18145.0,,1395.4872498236869,319.2220228168407
3903,Sedan,1310.0,,1629.2988881946103,235.9665698603205
3904,Tourcoing,9314.0,,1314.2538377813105,303.5322240927817
3905,Molsheim Ernolsheim,18142.0,,1500.7636936638771,331.87847060405244
3906,Creteil,1307.0,,1698.1141785313655,268.6705648980026
3907,Limens,18138.0,,1483.908107929525,333.3209868472436
3908,Mineurs Waziers,18141.0,,1397.4722855321095,330.75991211605435
3909,J3 Amilly,15112.0,,1413.4684114658103,294.24242303758535
3910,Cergy-Pontoise,18124.0,,1376.2650775379786,334.1776999081501
3911,Val de Reuil,18157.0,,1372.5897592740212,327.40025249599955
3912,Gazelec FC Ajaccio,100.0,,1587.0279958494239,247.82558218135657
3913,Pamandzi,15588.0,,1376.2650775379786,334.1776999081501
3914,Mtsapere,3086.0,,1495.4665757280156,304.89755043486593
3915,Sainte-Marienne,9377.0,,1500.0,334.1776999081501
3916,Phare du Canal,3285.0,,1505.5944427102668,319.0709912672261
3917,USR Sainte-Rose,3126.0,,1376.2650775379786,334.1776999081501
3918,Sinnamary,15589.0,,1727.8689972894026,305.87907011203544
3919,Bourges 18,9919.0,,1500.0,334.1776999081501
3920,St Maur Lusitanos,3115.0,,1376.2650775379786,334.1776999081501
3921,Seyssinet-Pariset,3227.0,,1376.2650775379786,334.1776999081501
3922,Besançon,3023.0,,1397.2362572152172,319.33286028493444
3923,OS Aire-Sur-La-Lys,13743.0,,1430.1899015638398,305.7714216081341
3924,Aixoise,3247.0,,1376.2650775379786,334.1776999081501
3925,Aurillac Arpajon,3015.0,,1376.2650775379786,334.1776999081501
3926,Changé,3161.0,,1376.2650775379786,334.1776999081501
3927,Nord Vignoble,16407.0,,1376.2650775379786,334.1776999081501
3928,Rhone-Vallee,3290.0,,1376.2650775379786,334.1776999081501
3929,Plouzané,3287.0,,1376.2650775379786,334.1776999081501
3930,Guichen,9281.0,,1613.7083181237158,304.92147043880396
3931,Lesquin,13734.0,,1376.2650775379786,334.1776999081501
3932,Vitry,13753.0,,1376.2650775379786,334.1776999081501
3933,Saint-Brice,3223.0,,1613.7083181237158,304.92147043880396
3934,Portugais Saint-Francois,16409.0,,1376.2650775379786,334.1776999081501
3935,Amnéville,3144.0,,1623.7349224620214,319.0709912672261
3936,Gonfreville,9278.0,,1505.5944427102668,319.0709912672261
3937,Falaise,16404.0,,1376.2650775379786,334.1776999081501
3938,Lambresienne,16405.0,,1505.5944427102668,319.0709912672261
3939,Bailleulois,16403.0,,1376.2650775379786,334.1776999081501
3940,Steenvoorde,3307.0,,1505.5944427102668,319.0709912672261
3941,St Liguaire Niort,3302.0,,1397.2362572152172,319.33286028493444
3942,Castelnau le Cres,13765.0,,1505.5944427102668,319.0709912672261
3943,Anglet Genets,3010.0,,1376.2650775379786,334.1776999081501
3944,Ribeauvillé,16410.0,,1376.2650775379786,334.1776999081501
3945,St Clément Montferrier,16415.0,,1490.217705743295,319.33286028493444
3946,Marssac SRDT,9291.0,,1376.2650775379786,334.1776999081501
3947,Saint-Maurice Loos,16412.0,,1500.0,334.1776999081501
3948,Obermodern,16408.0,,1500.0,334.1776999081501
3949,Saint-Zacharie,16414.0,,1500.0,334.1776999081501
3950,Athletico Marseille,1306.0,,1515.3767369669717,319.33286028493444
3951,Maximoise,16406.0,,1376.2650775379786,334.1776999081501
3952,Saint-Laurent Billère,16411.0,,1376.2650775379786,334.1776999081501
3953,Élan de Gorges,16438.0,,1500.0,334.1776999081501
3954,Valpaços,24644.0,,1353.5704664721334,323.40107734289734
3955,Os Limianos,4776.0,,1438.5456348698267,194.92824573237633
3956,Maria da Fonte,4765.0,,1347.1719218188077,217.73406493157148
3957,Cardielense,24638.0,,1323.4908877993405,329.0000832688638
3958,Vianense,4809.0,,1472.3730341245614,185.47282230860444
3959,Vinhais,4815.0,,1157.8597477309766,281.69220442711
3960,Fafe,809.0,,1586.479106312644,211.84014174949615
3961,Amarante,4725.0,,1586.2411452300498,172.28265082957768
3962,Machico,4764.0,,1398.0408987372587,215.37416751114833
3963,Macedo Cavaleiros,17386.0,,1450.0687976180195,298.35092696434566
3964,Leça,4757.0,,1546.8199971050478,188.89742830132482
3965,AD Marco 09,22089.0,,1589.314768657347,276.39207353858455
3966,Rebordosa,6365.0,,1679.4751979656892,200.6267177592188
3967,Juventude Gaula,24640.0,,1350.6678503360295,326.8897243149034
3968,Ginásio Figueirense,10122.0,,1350.504988486282,322.30756928698435
3969,Sanjoanense,4792.0,,1429.4289759260898,182.99746118059147
3970,Cinfães,4737.0,,1517.5625654506134,222.58488766617404
3971,Resende,4857.0,,1347.1711915163742,327.6849126914772
3972,União Lamas,4864.0,,1401.1151640823184,289.59966221384985
3973,Ovarense,15363.0,,1385.1880893695916,304.58035635412847
3974,São João Ver,6367.0,,1561.170251017465,140.01532609248991
3975,Guarda,24535.0,,1412.6608134791754,290.30490174114925
3976,Estarreja,4881.0,,1273.605551554414,319.35669061685087
3977,Benfica Castelo Branco,4731.0,,1376.612597026553,166.15773187711
3978,União Santarém,6369.0,,1492.815491741559,203.4459032089959
3979,Sacavenense,4791.0,,1403.4801987615976,247.67882099255044
3980,Abrantes e Benfica,17378.0,,1247.4835734486974,317.16494189688507
3981,Operário,4852.0,,1433.5969943459752,295.23302701136976
3982,Caldas,4733.0,,1671.9727087218498,193.203225530707
3983,UD da Serra,20042.0,,1341.1147904965421,277.9055832582431
3984,Moura,4771.0,,1445.4375202382166,268.7226871442469
3985,Portel,22166.0,,1222.0823781083918,310.3390389698754
3986,Praia Milfontes,4785.0,,1244.4713256820742,303.7352178942699
3987,FC Serpa,17442.0,,1425.2114406304768,163.00997393091754
3988,Louletano,4758.0,,1508.571530106622,229.41638964163928
3989,Lagos,6357.0,,1217.9082133596737,273.0784307334953
3990,União de Coimbra,17391.0,,1265.7794798173875,231.57803760183822
3991,Beira-Mar,4661.0,,1574.6192553961484,228.06988332192162
3992,1º Dezembro,4718.0,,1427.474789621858,173.89560877002853
3993,Vieira,4810.0,,1477.1298916714984,310.80266168406655
3994,Pedras Salgadas,4780.0,,1376.2650775379786,334.1776999081501
3995,Dumiense,20036.0,,1504.7267545233506,193.7065875022491
3996,Brito,15126.0,,1370.6443393645322,243.40936100624836
3997,Maia Lidador,24641.0,,1315.0733526342583,331.47248385122356
3998,Vila Real,4812.0,,1385.9866674213442,212.65369696703465
3999,Joane,4754.0,,1330.3845820181712,270.09924390674786
4000,Aliança de Gandra,4821.0,,1482.7766222951595,304.69790303258736
4001,Salgueiros,4859.0,,1441.8277812597178,241.56621197125042
4002,Velense,6371.0,,1318.3908472577325,332.850109606849
4003,Régua,4790.0,,1176.2710897692323,273.5395032580066
4004,Vila Cortez,6372.0,,1310.7006596608107,287.3210273936029
4005,Anadia,4727.0,,1577.0969502168828,184.12689699435677
4006,Oliveira de Frades,24643.0,,1337.4346485138349,328.2537315859538
4007,Mortágua,4850.0,,1320.6548539967564,251.16041849688736
4008,Pedrógão São Pedro,20039.0,,1151.8582939486128,283.99575635302244
4009,Pombal,4853.0,,1319.0874110812695,202.44846173044294
4010,Ferreira Zêzere,24639.0,,1478.3742763969829,318.37681215891394
4011,Académico do Fundão,4870.0,,1376.2650775379786,334.1776999081501
4012,Vieirense,24645.0,,1341.197579299712,324.43364359187797
4013,Sertanense,4794.0,,1399.118020542103,225.0980991903452
4014,Gavionenses,4884.0,,1163.2990166638538,288.4400783040613
4015,Arronches e Benfica,17379.0,,1315.297971493809,251.2663531972696
4016,Viana Alentejo,4895.0,,1314.9619893450306,303.4977295462713
4017,CF Benfica,24637.0,,1440.1570396230927,317.81708374892924
4018,Comércio Indústria,17985.0,,1138.1496337444446,304.37168315809595
4019,Moncarapachense,4847.0,,1379.2666490805416,200.45456711780966
4020,O Grandolense,24642.0,,1324.4397369791936,326.5594450829306
4021,São Roque (Açores),4892.0,,1143.1665352873822,301.2722596805876
4022,Lusitânia,4763.0,,1456.0664444210365,199.95798434979537
4023,Madalena,15208.0,,1166.7354221030494,302.911357494567
4024,Estrela Vendas Novas,4839.0,,1346.1833570075187,288.8358610297651
4025,Rabo Peixe,4787.0,,1401.0395518340022,194.99290033233353
4026,Lajense,20037.0,,1361.8216750653457,244.3576837337318
4027,Fabril Barreiro,4882.0,,1333.87013868131,216.28918865435836
4028,Coimbrões,4738.0,,1248.9329651786607,296.95822917163895
4029,Pevidem,6362.0,,1501.5070704937727,167.9977104217169
4030,Camacha,4828.0,,1375.8335540801436,168.29831094771833
4031,Olímpico do Montijo,4774.0,,1343.4249600066687,233.06250214613345
4032,Amora,4726.0,,1489.195606058818,175.7073541036221
4033,Peniche,4782.0,,1287.0035540460121,254.95075634982888
4034,Tocha,4863.0,,1251.8762717035484,263.44934149939075
4035,Ferreiras,4745.0,,1262.5317696885752,227.1409403744038
4036,Tirsense,15128.0,,1615.2567110879695,162.87413812422585
4037,FC Barreirense,4743.0,,1207.9772649818497,276.9487042416196
4038,Alcains,4721.0,,1340.893425474816,261.52755214103644
4039,Paredes,4778.0,,1745.9883435770412,170.8266562543548
4040,Oliveira Hospital,4773.0,,1567.537242145494,136.31480543579426
4041,Lagoa,4886.0,,1430.1752823531024,282.6329525300279
4042,Castrense,4830.0,,1229.5608456813093,281.2950190216758
4043,Lusitano Évora 1911,15207.0,,1476.9260188231963,143.35022930102988
4044,Pêro Pinheiro,4854.0,,1585.1189836082144,177.61074286281112
4045,Os Marialvas,20038.0,,1434.9075178543208,249.6335906509532
4046,Acad. Coimbra/S.Futebol,4869.0,,1350.900942815341,331.84812302161737
4047,Atlético Arcos,4825.0,,1357.5276092083143,284.823170168338
4048,O Elvas,17388.0,,1733.3620986855929,165.7815350997716
4049,Marinhense,4845.0,,1497.4646880292876,250.33623343846696
4050,Bragança,4827.0,,1396.615794522918,271.131956892968
4051,Sandinenses,22088.0,,1397.992873317988,263.5769235868019
4052,Eléctrico,4836.0,,1290.900163352407,307.202380378121
4053,Fátima,4746.0,,1406.7823985429413,309.64112544950865
4054,Atlético CP,4872.0,,1257.8817841851792,218.39033482011513
4055,Sintrense,4796.0,,1406.068246425085,170.4936263377481
4056,Alpendorada,17775.0,,1334.881179512502,262.7299440425968
4057,Gondomar,4750.0,,1415.796177616182,202.7656660378792
4058,Monção,4849.0,,1285.2295828946076,267.22120573239863
4059,Vitória do Pico,22170.0,,1363.5700394812225,324.03395165265835
4060,Juventude Évora,4755.0,,1343.4464257983936,233.01407960687328
4061,Imortal Albufeira,17385.0,,1309.085530157906,237.06771322966662
4062,Penedo Gordo,6361.0,,1236.1236915606992,316.79986325353025
4063,Foz,15206.0,,1268.4927389765812,313.83150827211284
4064,Mondinense,4848.0,,1197.17486652861,295.31001811996555
4065,Montalegre,4770.0,,1521.7010442778915,196.69835764036702
4066,Lusitano FCV,4761.0,,1187.848167429074,290.73482668682846
4067,AD Fornos Algodres,4819.0,,1350.5111471588693,319.4768556152045
4068,Valadares Gaia,4805.0,,1594.5373903192512,170.03609580837116
4069,Torre de Moncorvo,4893.0,,1364.0286563594218,319.8357109717836
4070,Ribeirão,17778.0,,1391.5375372486628,278.5103253507806
4071,Flamengos,4841.0,,1373.199839398591,324.7852116564055
4072,Fontinhas,6355.0,,1561.5636644937908,222.27112363313523
4073,Guadalupe,4842.0,,1245.9734189550493,311.6033418742585
4074,Amiense,22159.0,,1338.3213633042753,323.05219156805305
4075,Proença-a-Nova,22167.0,,1360.8762357587582,327.6665891439138
4076,Alqueidão da Serra,15202.0,,1397.4506665522272,307.7919693919108
4077,CD Torres Novas,4732.0,,1357.3459442373758,333.3209868472436
4078,Real,10149.0,,1503.8017145208478,222.25498654077228
4079,CD Olivais e Moscavide,17776.0,,1420.6956704502898,246.8694187380655
4080,Atlético Reguengos,20035.0,,1257.434449234383,313.2457137703933
4081,Quarteirense SAD,22168.0,,1427.6681313382217,302.2302280498269
4082,Padernense,22164.0,,1342.6079314676315,321.54414412492207
4083,Lobão,22161.0,,1355.2375120501215,333.0201986173923
4084,Aliados Lordelo,22158.0,,1368.9871237757113,326.76334971352105
4085,Rebordelo,6364.0,,1076.1670638101812,290.45918047704856
4086,Florgrade,22091.0,,1566.9407712670607,301.62901089451225
4087,Os Vilanovenses,22163.0,,1350.200581927268,329.3668979248563
4088,Portosantense,22087.0,,1327.5550432364792,281.7264937198043
4089,União Micaelense,22169.0,,1451.744156380172,318.3548758409232
4090,Alcochetense,6348.0,,1376.2650775379786,334.1776999081501
4091,Vilar de Perdizes,4896.0,,1349.4633225206196,249.41097456837204
4092,Vasco da Gama Vidigueira,4808.0,,1095.6872351679463,271.6201261807298
4093,Mirandela,4769.0,,1369.0716534237115,250.81335877583794
4094,Ponte,22165.0,,1312.3732873498104,308.69980761156717
4095,Gafetense,4749.0,,1321.8844210997643,303.18721730685087
4096,Lanheses,22160.0,,1353.8825929947475,332.9891931158818
4097,CF Oliveira Douro,22090.0,,1356.497088508156,324.348152310256
4098,Oriental Lisboa,4775.0,,1327.8409882693109,203.71729032539508
4099,Vitoria Setubal,219.0,,1461.261331595851,152.10515381580004
4100,Vila Meã,15211.0,,1264.0023659868823,210.58278085235673
4101,Atlético Malveira,4873.0,,1346.826570654232,278.58121024470495
4102,Recreativa de Lamelas,20353.0,,1387.2427684638178,307.0743373207376
4103,Canelas 2010,4829.0,,1501.5587642166436,167.65403708175302
4104,Vitória de Sernache,4816.0,,1296.0809893950786,255.3250744346626
4105,Gouveia,4751.0,,1259.2804666731313,308.44198497337874
4106,União de Tomar,4804.0,,1324.9771767558877,273.3567121481824
4107,Santa Maria FC,22495.0,,1449.9277915642133,286.1273463478553
4108,Luzense,22162.0,,1359.2020945703762,323.2867047164761
4109,UD Rio Maior,20041.0,,1344.108080293764,319.3771958426918
4110,Praiense,4786.0,,1328.9856148306008,291.3271722389851
4111,Merelinense,4768.0,,1370.9537233410485,252.0919437007532
4112,Ribeira Brava,20040.0,,1414.2887742032324,329.4332024648945
4113,Freamunde,808.0,,1354.7186358667875,333.3505642132418
4114,Resende,13162.0,,1542.4738172836903,297.59357678083586
4115,Sporting Mêda,4797.0,,1283.9581352259822,318.18298618141307
4116,Águias do Moradal,4867.0,,1446.8406994904492,270.3153585584226
4117,Fazendense,4883.0,,1248.8967840146527,313.73836050414434
4118,AD Portomosense,6347.0,,1377.8462916985816,303.57354067582173
4119,Mosteirense,4851.0,,1338.796709654515,330.7539850269166
4120,Oriental Dragon,15131.0,,1528.0822540288782,231.05813718890911
4121,Olhanense,807.0,,1457.1335282702178,218.113240135811
4122,Culatrense,15205.0,,1163.4182979768825,301.8647824662634
4123,Santa Eulália,13163.0,,1366.91419452128,330.7745158020134
4124,Monte Trigo,20352.0,,1363.1389152686584,325.4168701929049
4125,Águeda,4817.0,,1232.9947126891377,316.01367456959423
4126,1º Maio Funchal,20350.0,,1362.1638810857996,325.5950560609594
4127,Coruchense,4833.0,,1250.5923483669776,287.25855979352525
4128,Loures,4759.0,,1463.81615523219,279.4820872477786
4129,AR São Martinho,4720.0,,1347.179267956412,245.2206194853933
4130,Guarda Desportiva,17384.0,,1323.5818912238994,294.67806688858656
4131,Silves,4795.0,,1376.2650775379786,334.1776999081501
4132,Courense,20351.0,,1494.0696749428257,313.3096858963861
4133,GR Vigor Mocidade,17383.0,,1361.9672684746906,317.9554667231038
4134,Castro Daire,6353.0,,1484.6948694374114,277.61517335792405
4135,Vasco Gama VF do Campo,17392.0,,1361.6150445235162,316.2325421102984
4136,Vila Caíz,20356.0,,1387.109546549165,328.5657457625656
4137,SC Paivense,20355.0,,1379.5979895119972,330.03378548569555
4138,Angrense,4728.0,,1318.8537727803146,303.4563669857117
4139,Valenciano,4807.0,,1343.501309759253,330.23721148268993
4140,Âncora Praia,17393.0,,1370.0626145317642,331.98082648329057
4141,Santa Marta Penaguião,15209.0,,1347.0272970075112,302.98348822954057
4142,Câmara de Lobos,4835.0,,1389.155376261569,300.58525143665076
4143,Matamourisquense,17387.0,,1357.3459442373758,333.3209868472436
4144,Pinhalnovense,4783.0,,1524.815378615253,290.290652057041
4145,Ideal,4753.0,,1563.6589970136858,295.08813814694156
4146,Cerva,4879.0,,1357.3459442373758,333.3209868472436
4147,Forjães SC,17382.0,,1376.2650775379786,334.1776999081501
4148,Berço,6350.0,,1557.5266125534529,287.9538380447412
4149,Pedroso,17389.0,,1375.020890613976,328.76098454014164
4150,Moimenta da Beira,4887.0,,1357.3459442373758,333.3209868472436
4151,Ançã,6349.0,,1599.4110009118028,293.0973949151353
4152,Trancoso,4800.0,,1357.3459442373758,333.3209868472436
4153,Santa Cruz de Alvarenga,17390.0,,1488.1907053191853,318.1371467927386
4154,União Idanhense,4802.0,,1381.8851594469936,278.77039443671043
4155,Vila Velha de Ródão,6374.0,,1356.7690689600006,332.11550489307876
4156,Desportos de Glória,17381.0,,1357.3459442373758,333.3209868472436
4157,Damaiense,17380.0,,1490.9167385312965,317.3090653114401
4158,Espinho,4742.0,,1639.8099612747196,267.65623417432573
4159,Condeixa,4739.0,,1341.256693501577,276.5510608997805
4160,U. Madeira,763.0,,1258.124597786224,319.0709912672261
4161,Graciosa,4752.0,,1373.4378363078508,333.03994530180904
4162,Ferreira de Aves,4840.0,,1229.7939231859712,292.29938188973176
4163,União Montemor,15299.0,,1291.8510855811203,314.5766123324836
4164,Moitense,17777.0,,1473.3117775314681,288.76440690891815
4165,São Roque,17779.0,,1316.4717049821834,304.0332971939852
4166,Oleiros,4772.0,,1480.934836352269,257.9536787996907
4167,Caçadores das Taipas,4734.0,,1376.2650775379786,334.1776999081501
4168,Amares,15203.0,,1376.2650775379786,334.1776999081501
4169,Porto Cruz,6363.0,,1376.2650775379786,334.1776999081501
4170,Aves,220.0,,1376.2650775379786,334.1776999081501
4171,GRAP,4747.0,,1452.474239417964,317.0786060949847
4172,Aljustrelense,4722.0,,1505.5944427102668,319.0709912672261
4173,Lusitano GC Évora,4762.0,,1627.3110141126385,298.7523220200684
4174,Águia FC Vimioso,4866.0,,1376.2650775379786,334.1776999081501
4175,Cerveira,4831.0,,1493.687134886155,320.3609187830605
4176,Pedras Rubras,4779.0,,1493.687134886155,320.3609187830605
4177,Aguiar da Beira,4871.0,,1376.2650775379786,334.1776999081501
4178,Portalegrense,4784.0,,1376.2650775379786,334.1776999081501
4179,Crato,4834.0,,1376.2650775379786,334.1776999081501
4180,Calvão,15204.0,,1376.2650775379786,334.1776999081501
4181,Carapinheirense,4877.0,,1505.5944427102668,319.0709912672261
4182,União Ericeirense,15210.0,,1376.2650775379786,334.1776999081501
4183,União Almeirim,6368.0,,1376.2650775379786,334.1776999081501
4184,Fayal,6354.0,,1376.2650775379786,334.1776999081501
4185,Vale Formoso,4806.0,,1376.2650775379786,334.1776999081501
4186,Vidago,15125.0,,1336.1189297500034,329.3566685558106
4187,Lourinhanense,4760.0,,1406.5062454391807,320.0826710794439
4188,Estudantes Africanos,15297.0,,1364.6035225534295,328.5021792445041
4189,Sesimbra,15298.0,,1346.1569515008496,328.82100160865235
4190,Dovo,1234.0,,1420.748656751266,215.98326978884512
4191,SVV Scheveningen,1250.0,,1436.9232043011975,264.37302684252586
4192,Achilles Veen,1282.0,,1706.7537734972498,252.00917010501558
4193,Harkemase Boys,1258.0,,1427.189821042109,213.94814888349137
4194,Kozakken Boys,1242.0,,1316.373766416686,201.0745741402423
4195,Vvsb,1251.0,,1313.9366959143126,250.88907117572148
4196,TEC,1255.0,,1444.5124737862934,238.5644471855981
4197,URK,1253.0,,1422.8386784468842,262.84992706112877
4198,Kloetinge,3930.0,,1332.809014497818,306.98702194081
4199,Quick '20,3899.0,,1556.3652505493594,294.3852232765927
4200,ROHDA Raalte,6269.0,,1335.6786311333244,324.9924494125929
4201,Sportlust '46,3904.0,,1363.9260643203336,224.28355664685577
4202,Huizen,1290.0,,1364.1282357321056,318.77645710756934
4203,Excelsior Maassluis,17129.0,,1563.1350925394734,173.72339642579715
4204,Poortugaal,24634.0,,1410.8036126358516,314.76672707736043
4205,ONS Sneek,1256.0,,1241.3411256315733,313.5571646883308
4206,DVS 33 Ermelo,1244.0,,1541.958960783134,208.6086831882849
4207,OJC Rosmalen,1241.0,,1565.0585068486719,231.97094645202634
4208,Elinkwijk,24628.0,,1493.9388114775354,331.89672100259634
4209,Olde Veste '54,3919.0,,1356.5984958151905,288.1867019350472
4210,SteDoCo,3905.0,,1283.4215455164017,239.81597861584567
4211,Ijsselmeervogels,1280.0,,1461.1699921067282,182.18300531039705
4212,Meerssen,14508.0,,1341.7447476615462,302.79248335473204
4213,SC Genemuiden,1273.0,,1436.6555675535562,255.03800406710698
4214,GOES,3892.0,,1362.107619889616,280.39898681446005
4215,Hercules,1264.0,,1534.1253584736282,151.08423359579606
4216,Rijnvogels,1288.0,,1399.2778587028656,214.86381548906945
4217,Forum Sport,24629.0,,1343.0541253182514,326.97384756812266
4218,De Bilt,24627.0,,1383.0089477283823,330.1595674178311
4219,Eemdijk,1235.0,,1726.5103071677383,244.50181306668227
4220,Smitshoek,21423.0,,1477.672557389733,323.9495567286371
4221,FC Lisse,1257.0,,1367.7394364165712,190.75467267094572
4222,Hoek,1276.0,,1331.7591225257868,221.62983655916054
4223,SDC Putten,1262.0,,1327.663390145935,325.0882439268848
4224,Sparta Nijkerk,1274.0,,1497.4438639012042,171.5132097712492
4225,Laar,24633.0,,1333.1944247565616,320.9113075762392
4226,Gemert,1230.0,,1560.2569686332747,225.65003967257837
4227,Excelsior '31,6263.0,,1356.6838927505512,242.31936006472623
4228,HBC,23712.0,,1500.0,334.1776999081501
4229,Kolping Boys,24632.0,,1451.7069821395467,274.9513202031785
4230,Juliana '31,3929.0,,1444.3099081615264,311.51832641137804
