id,api_football_id,date_utc,league_id,home_team_id,away_team_id,goals_home,goals_away,status,referee_name,referee_api_id,created_at,updated_at,in_csv,in_pq,merged_rows,merged_football_data,status_norm,is_played,calendar_year,btts
589866,,2013-04-06 00:00:00,28,704,1097,2,0,FT,,,2026-03-22 05:16:06.604288,2026-03-22 05:16:06.604288,true,false,0,false,FT,true,2013,false
595950,,2017-02-18 00:00:00,103,2566,5943,2,0,FT,A Miller,,2026-03-23 22:08:45.399048,2026-03-23 22:08:45.399048,true,false,0,false,FT,true,2017,false
559163,,2019-06-08 00:00:00,57,955,437,0,0,FT,,,2026-03-11 00:03:55.273295,2026-03-11 00:03:55.273295,true,false,1,true,FT,true,2019,false
600104,1399676,2025-12-26 15:00:00,103,2689,2703,1,1,FT,,,2026-03-23 22:31:13.054932,2026-07-04 23:56:56.280444,true,false,1,true,FT,true,2025,true
197879,204637,2012-12-20 19:00:00,5,100,122,3,0,FT,,,,,false,true,0,false,FT,true,2012,false
100071197,71197,2016-09-17 14:00:00,100000165,100000269,100002116,2,2,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2016,true
569303,,2021-09-11 00:00:00,58,684,675,0,0,FT,,,2026-03-11 00:04:58.812185,2026-03-11 00:04:58.812185,true,false,1,true,FT,true,2021,false
377632,1520927,2026-10-10 19:00:00,57,944,942,,,NS,,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,false,0,false,NS,false,2026,
64955,,2013-08-24 00:00:00,27,660,656,2,3,FT,,,,,false,true,1,true,FT,true,2013,true
97890,823181,2022-02-22 00:40:00,46,985,993,1,2,FT,J. Ortíz,,2026-02-27 00:01:51.060209,2026-03-10 11:56:16.947146,true,true,0,false,FT,true,2022,true
237546,3602,2019-01-29 21:15:00,14,321,1382,1,0,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2019,false
611298,1162695,2024-04-07 05:00:00,117,1520,4530,0,1,FT,,,2026-03-23 22:32:32.822994,2026-03-23 22:32:32.822994,true,false,0,false,FT,true,2024,false
200262,27402,2019-03-09 17:30:00,5,114,100,3,1,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2019,true
100772903,772903,2022-03-05 10:00:00,100000297,100002801,100002795,7,1,FT,P. Thongkhain,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2022,true
100243659,243659,2019-10-11 18:15:00,100000392,100004612,100004609,1,3,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2019,true
101357630,1357630,2025-05-18 22:00:00,100000075,970,948,2,0,FT,Lucas Guimarães,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2025,false
101561971,1561971,2026-11-21 16:00:00,25,626,4418,,,NS,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,NS,false,2026,
377274,1518867,2026-02-13 12:30:00,56,1567,1580,1,0,FT,,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,false,0,false,FT,true,2026,false
131036,1168390,2024-03-01 14:00:00,77,1596,1607,3,0,FT,A. Purkayastha,,2026-02-27 00:01:51.060209,2026-03-07 22:03:48.949269,true,true,0,false,FT,true,2024,false
101558064,1558064,2027-02-06 17:00:00,55,1263,1251,,,NS,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,NS,false,2027,
82483,,2021-04-21 00:00:00,31,817,823,2,1,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2021,true
70258,,2016-05-15 00:00:00,28,975,696,2,1,FT,,,,,false,true,2,true,FT,true,2016,true
374251,1494549,2026-02-25 18:00:00,26,653,640,0,3,FT,Huseyin Sanli,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,false,0,false,FT,true,2026,false
100474325,474325,2019-11-09 13:00:00,100000585,100006422,100012461,3,2,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2019,true
101354764,1354764,2025-07-05 12:00:00,100000247,4505,100009178,0,0,FT,Fahad Ali,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2025,false
97879,823169,2022-02-16 19:00:00,46,982,991,2,1,FT,J. Duarte,,2026-02-27 00:01:51.060209,2026-03-10 11:56:44.517127,true,true,0,false,FT,true,2022,true
101120077,1120077,2024-02-18 10:00:00,100000277,6498,100019481,4,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2024,false
100090306,90306,2018-07-14 18:00:00,100000282,1126,100002565,1,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2018,false
320562,469471,2013-10-18 22:30:00,57,4633,4632,3,2,FT,,,,,false,true,0,false,FT,true,2013,true
100551849,551849,2013-03-03 16:00:00,100000338,6385,100003663,0,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2013,false
100325198,325198,2020-06-27 02:00:00,100000256,100004093,100004077,,,PST,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,PST,false,2020,
100960234,960234,2022-10-20 17:30:00,100000417,100005580,100010238,1,2,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2022,true
577466,,2012-05-13 00:00:00,76,477,466,2,1,FT,,,2026-03-11 00:06:18.776628,2026-03-11 00:06:18.776628,true,false,1,true,FT,true,2012,true
101570363,1570363,2026-09-06 15:00:00,5,116,110,,,NS,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,NS,false,2026,
280111,16105,2017-10-22 13:00:00,29,745,4451,0,1,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2017,false
231046,872934,2022-09-17 11:00:00,12,3375,288,4,2,FT,A. Aarnink,,2026-02-27 00:01:51.060209,2026-03-07 22:35:33.800462,true,true,0,false,FT,true,2022,true
113831,634510,2021-02-19 14:00:00,59,1273,1268,0,0,FT,R. Əhmədov,,2026-02-27 00:01:51.060209,2026-03-10 12:20:17.634133,true,true,0,false,FT,true,2021,false
100935171,935171,2022-08-30 17:00:00,100000330,100003532,100003538,2,2,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2022,true
229737,11251,2018-04-27 16:30:00,12,3375,281,3,2,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2018,true
284983,26240,2017-08-05 11:35:00,31,4476,795,2,2,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,1,true,FT,true,2017,true
612605,1166856,2024-10-27 05:00:00,118,4381,6135,1,0,FT,,,2026-03-23 22:32:38.010785,2026-03-23 22:32:38.010785,true,false,0,false,FT,true,2024,false
258796,491430,2015-10-03 23:30:00,20,480,464,2,1,FT,,,,,false,true,0,false,FT,true,2015,true
631329,1137194,2024-06-12 15:00:00,142,6468,6461,2,0,FT,,,2026-03-23 22:35:01.912439,2026-03-23 22:35:01.912439,true,false,0,false,FT,true,2024,false
101552468,1552468,2026-09-11 18:00:00,10,215,3499,,,NS,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,NS,false,2026,
553330,,2024-06-03 00:00:00,56,901,912,3,0,FT,,,2026-03-11 00:03:23.216246,2026-03-11 00:03:23.216246,true,false,1,true,FT,true,2024,false
223074,719990,2022-04-19 18:00:00,10,3563,240,1,1,FT,T. Léonard,,2026-02-27 00:01:51.060209,2026-03-10 11:52:09.947581,true,true,1,true,FT,true,2022,true
626323,1337473,2025-04-26 01:30:00,136,6368,6367,1,1,FT,,,2026-03-23 22:34:30.959044,2026-07-04 23:56:56.280444,true,false,0,false,FT,true,2025,true
235144,1028877,2023-06-03 18:00:00,13,1467,1482,2,0,FT,B. Nijhuis,,2026-02-27 00:01:51.060209,2026-03-07 22:19:26.891744,true,true,0,false,FT,true,2023,false
351451,225693,2018-10-11 16:15:00,88,2778,2773,0,1,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2018,false
19935,1046163,2024-03-16 18:00:00,10,240,230,0,4,FT,P. Gaillouste,,2026-02-27 00:01:51.060209,2026-03-07 22:02:25.710027,true,true,0,false,FT,true,2024,false
100261726,261726,2018-10-16 16:00:00,100000131,6250,100008378,1,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2018,false
280143,16097,2017-10-29 14:00:00,29,758,746,0,4,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,1,true,FT,true,2017,false
232821,199452,2015-11-22 11:30:00,13,304,308,0,0,FT,,,,,false,true,0,false,FT,true,2015,false
100153666,153666,2017-03-23 01:00:00,100000130,6243,100003941,3,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2017,true
243001,1382434,2025-08-01 18:45:00,15,360,359,2,1,FT,Eric Lambrechts,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,true,0,false,FT,true,2025,true
578519,,2014-06-01 00:00:00,76,465,466,1,0,FT,,,2026-03-11 00:06:18.776628,2026-03-11 00:06:18.776628,true,false,1,true,FT,true,2014,false
158532,731093,2021-08-21 14:00:00,95,2309,2345,1,2,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2021,true
212064,9287,2017-12-27 19:30:00,8,177,175,0,0,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2017,false
101022021,1022021,2023-04-27 16:30:00,100000246,100013499,100013508,0,13,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2023,false
289111,1220580,2025-02-22 18:30:00,32,841,839,2,0,FT,M. Bîrsan,,2026-02-27 00:01:51.060209,2026-03-07 21:41:02.399034,true,true,1,true,FT,true,2025,false
101565012,1565012,2027-01-30 15:00:00,100000407,100005349,100011110,,,NS,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,NS,false,2027,
90655,,2013-10-25 00:00:00,34,899,902,1,0,FT,,,,,false,true,1,true,FT,true,2013,false
129534,812233,2021-12-09 12:30:00,56,1575,1570,0,3,FT,P. Heydari,,2026-02-27 00:01:51.060209,2026-03-10 11:59:59.451836,true,true,0,false,FT,true,2021,false
100235546,235546,2019-08-17 15:15:00,100000343,100003690,100006280,7,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2019,false
274264,167157,2020-07-08 18:30:00,26,4422,639,1,0,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2020,false
86118,,2021-02-06 00:00:00,32,844,868,0,2,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2021,false
184639,710737,2021-12-26 20:00:00,1,7,15,2,0,FT,D. England,,2026-02-27 00:01:51.060209,2026-03-10 11:58:58.577761,true,true,1,true,FT,true,2021,false
100434956,434956,2015-09-19 06:30:00,100000380,100004459,100004454,0,3,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2015,false
100859324,859324,2022-05-21 02:00:00,100000256,100004079,100018887,0,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2022,false
136816,1209118,2024-06-19 15:00:00,69,1694,1707,1,0,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2024,false
100090766,90766,2016-07-17 20:30:00,100000282,100002575,100002573,3,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2016,true
100882565,882565,2022-11-13 10:30:00,100000297,100002793,6041,2,1,FT,K. Ponpasit,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2022,true
85257,,2017-10-29 00:00:00,32,857,851,2,5,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2017,true
100090215,90215,2018-10-14 20:30:00,100000282,100002563,1126,2,2,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2018,true
103037,1297940,2024-10-26 21:30:00,58,1102,1098,0,2,FT,D. Rodriguez,,2026-02-27 00:01:51.060209,2026-03-07 21:48:23.902022,true,true,0,false,FT,true,2024,false
104948,836119,2022-05-22 23:00:00,64,1129,1127,1,0,FT,J. Alarcón,,2026-02-27 00:01:51.060209,2026-03-10 11:49:26.088748,true,true,0,false,FT,true,2022,false
122968,1210143,2025-03-10 19:00:00,73,1480,1473,2,2,FT,T. Hardeman,,2026-02-27 00:01:51.060209,2026-03-07 21:39:40.940835,true,true,0,false,FT,true,2025,true
259132,148593,2016-09-17 23:30:00,20,480,462,1,4,FT,,,,,false,true,0,false,FT,true,2016,true
100184825,184825,2016-10-16 12:00:00,100000394,1853,1862,0,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2016,false
117584,1136066,2023-10-01 19:30:00,39,1363,1366,2,2,FT,H. Tamsamani,,2026-02-27 00:01:51.060209,2026-03-07 22:12:45.923837,true,true,0,false,FT,true,2023,true
232712,199343,2015-08-11 16:30:00,13,1475,299,2,2,FT,,,,,false,true,0,false,FT,true,2015,true
584706,,2022-05-15 00:00:00,76,468,488,2,1,FT,,,2026-03-11 00:06:18.776628,2026-03-11 00:06:18.776628,true,false,1,true,FT,true,2022,true
100855303,855303,2022-04-02 14:30:00,100000411,100005403,100005402,2,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2022,false
176170,458569,2015-09-29 18:45:00,3,73,2690,1,2,FT,,,,,false,true,0,false,FT,true,2015,true
313436,144210,2019-04-21 23:00:00,49,1030,1034,3,1,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2019,true
101472471,1472471,2025-10-25 19:00:00,100000964,4648,1091,0,0,FT,J. Mamani,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2025,false
76460,,2019-08-03 00:00:00,29,755,4447,1,1,FT,,,2026-02-27 00:01:51.060209,2026-03-07 23:49:30.236786,true,true,0,false,FT,true,2019,true
100888803,888803,2022-10-01 09:00:00,100000668,100019201,100014840,2,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2022,true
237086,15698,2017-08-08 15:00:00,14,1380,1377,1,0,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2017,false
175241,459880,2014-01-11 15:00:00,3,2685,63,1,0,FT,,,,,false,true,0,false,FT,true,2014,false
100421120,421120,2016-04-15 16:55:00,100000330,100003546,100003540,1,3,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2016,true
101326766,1326766,2025-03-22 23:00:00,100000489,100022785,100025485,0,1,FT,Robert Vincze,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2025,false
74943,,2013-05-23 00:00:00,29,749,743,3,0,FT,,,,,false,true,1,true,FT,true,2013,false
101486215,1486215,2025-11-16 12:00:00,100000277,100026664,100002497,2,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2025,false
591703,,2025-02-01 00:00:00,103,5949,2685,1,2,FT,J Westgate,,2026-03-23 22:06:13.946674,2026-03-23 22:06:13.946674,true,false,0,false,FT,true,2025,true
348518,154908,2019-08-02 23:00:00,76,4753,1727,0,0,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2019,false
42461,,2023-06-01 00:00:00,20,465,464,2,2,FT,,,,,false,true,1,true,FT,true,2023,true
101560292,1560292,2026-12-05 16:00:00,47,1208,1203,,,NS,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,NS,false,2026,
313974,179861,2018-01-08 18:30:00,50,1222,1215,0,2,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2018,false
194258,49740,2017-08-26 14:00:00,4,56,59,4,1,FT,E Ilderton,,2026-02-27 00:01:51.060209,2026-03-11 02:48:43.620377,true,true,0,false,FT,true,2017,true
264524,994728,2023-05-19 10:30:00,21,500,520,2,1,FT,K. Fukushima,,2026-02-27 00:01:51.060209,2026-03-07 22:20:32.767739,true,true,1,true,FT,true,2023,true
101551713,1551713,2026-11-01 21:00:00,52,6281,1771,,,NS,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,NS,false,2026,
631836,1470823,2026-05-10 13:00:00,143,6496,6503,1,1,FT,,,2026-03-23 22:35:05.62016,2026-07-04 23:56:56.280444,true,false,0,false,FT,true,2026,true
100150156,150156,2017-11-11 20:00:00,100000300,100002847,100002837,2,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2017,false
560607,,2021-06-20 00:00:00,57,423,451,2,1,FT,,,2026-03-11 00:03:55.273295,2026-03-11 00:03:55.273295,true,false,1,true,FT,true,2021,true
359035,242564,2019-08-27 18:45:00,96,58,32,2,2,PEN,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,PEN,true,2019,true
540356,,2021-03-06 00:00:00,46,4430,2605,2,2,FT,,,2026-03-11 00:02:05.589521,2026-03-11 00:02:05.589521,true,false,1,true,FT,true,2021,true
335352,130868,2018-08-19 01:00:00,67,1785,1780,1,1,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2018,true
615934,1207687,2024-10-18 13:00:00,123,6185,6187,2,0,FT,,,2026-03-23 22:33:10.67317,2026-03-23 22:33:10.67317,true,false,0,false,FT,true,2024,false
316999,1388801,2026-02-06 17:30:00,12,3397,263,1,1,FT,P. Alt,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,true,0,false,FT,true,2026,true
93019,1074419,2024-02-23 14:00:00,37,929,939,3,1,FT,S. Zunino,,2026-02-27 00:01:51.060209,2026-03-10 10:04:34.773241,true,true,0,false,FT,true,2024,true
223843,1396826,2025-08-16 12:00:00,10,237,241,2,2,FT,Faouzi Benchabane,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,true,0,false,FT,true,2025,true
100706318,706318,2021-07-21 21:00:00,100000269,1049,100016740,0,1,FT,D. Rodríguez,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2021,false
456483,,2024-04-29 00:00:00,19,5147,440,1,1,FT,,,2026-03-10 23:49:19.454294,2026-03-10 23:49:19.454294,true,false,0,false,FT,true,2024,true
268352,831093,2022-07-02 16:00:00,23,553,569,3,2,FT,R. Saggi,,2026-02-27 00:01:51.060209,2026-03-10 11:48:15.128263,true,true,1,true,FT,true,2022,true
543366,,2026-02-23 00:00:00,46,2605,657,0,2,FT,,,2026-03-11 00:02:05.589521,2026-03-11 00:02:05.589521,true,false,0,false,FT,true,2026,false
371348,1392108,2026-03-28 17:30:00,6,3189,125,0,0,FT,Sergui Claudiu Muresan,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,false,0,false,FT,true,2026,false
583069,,2020-09-06 00:00:00,76,463,479,3,2,FT,,,2026-03-11 00:06:18.776628,2026-03-11 00:06:18.776628,true,false,1,true,FT,true,2020,true
100183843,183843,2017-03-05 13:00:00,100000392,100004623,100004620,0,2,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2017,false
100675753,675753,2021-08-13 19:15:00,100000165,100000829,100002121,1,2,FT,A. Þorsteinsson,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2021,true
163004,1155570,2024-01-10 20:00:00,99,172,164,1,2,FT,M. Di Bello,,2026-02-27 00:01:51.060209,2026-03-07 22:06:42.909093,true,true,0,false,FT,true,2024,true
101545107,1545107,2026-05-26 15:30:00,100000246,100009173,880,0,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2026,false
83774,,2012-10-01 00:00:00,32,840,844,3,2,FT,,,,,false,true,1,true,FT,true,2012,true
197608,1386227,2025-12-13 15:00:00,4,2707,2691,3,1,FT,Peter Wright,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,true,0,false,FT,true,2025,true
372278,1381120,2026-04-04 16:45:00,13,309,312,2,0,FT,,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,false,0,false,FT,true,2026,false
101486720,1486720,2025-11-22 22:05:00,100000131,100008388,100002427,0,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2025,false
325565,98375,2017-02-15 17:30:00,60,1686,4661,0,0,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2017,false
221971,1633,2019-03-08 19:00:00,10,3538,212,3,2,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2019,true
101074557,1074557,2023-07-21 21:00:00,100000256,100004066,100004100,2,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2023,true
532887,,2020-08-30 00:00:00,39,4391,556,1,0,FT,,,2026-03-11 00:01:23.686186,2026-03-11 00:01:23.686186,true,false,1,true,FT,true,2020,false
170212,192819,2014-12-06 15:00:00,1,18,43,0,0,FT,,,,,false,true,0,false,FT,true,2014,false
156143,853733,2022-05-05 00:00:00,92,1029,1054,1,0,FT,Anderson Daronco,,2026-02-27 00:01:51.060209,2026-03-10 11:50:57.629316,true,true,0,false,FT,true,2022,false
314327,179474,2019-05-19 17:30:00,50,1212,1229,0,2,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2019,false
101421818,1421818,2026-01-17 11:30:00,100000368,5981,100010077,3,2,FT,T. Thana,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2026,true
610596,1098262,2024-03-01 12:00:00,116,1309,6119,1,0,FT,,,2026-03-23 22:32:28.808058,2026-03-23 22:32:28.808058,true,false,0,false,FT,true,2024,false
250836,207080,2016-01-23 15:00:00,18,419,4361,0,0,FT,,,,,false,true,0,false,FT,true,2016,false
598260,,2024-03-30 00:00:00,105,5970,5965,1,0,FT,C Fordyce,,2026-03-23 22:10:16.594504,2026-03-23 22:10:16.594504,true,false,0,false,FT,true,2024,false
307430,41813,2017-03-04 20:15:00,46,980,995,1,0,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2017,false
95889,831835,2022-05-02 22:00:00,28,692,715,1,2,FT,F. Tello,,2026-02-27 00:01:51.060209,2026-03-10 11:51:01.054334,true,true,1,true,FT,true,2022,true
100405418,405418,2013-09-07 13:30:00,100000110,100002200,5182,0,3,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2013,false
100540659,540659,2016-02-17 12:00:00,100000363,100004127,100004115,0,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2016,false
307288,41913,2016-10-22 22:00:00,46,983,984,2,0,FT,,,,,false,true,0,false,FT,true,2016,false
308685,1336574,2025-02-18 23:10:00,46,4573,983,0,1,FT,Luis Matorel Bolivar,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,true,0,false,FT,true,2025,false
100140897,140897,2017-06-17 14:00:00,100000245,4512,100002083,4,2,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2017,true
450616,,2018-11-03 00:00:00,18,409,421,2,0,FT,C Thomson,,2026-03-10 23:49:11.764172,2026-03-10 23:49:11.764172,true,false,0,false,FT,true,2018,false
299414,536154,2014-12-18 15:00:00,40,4546,4545,1,0,FT,,,,,false,true,0,false,FT,true,2014,false
100958345,958345,2022-09-07 18:30:00,100000338,6393,100019162,0,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2022,false
582059,,2019-03-30 00:00:00,76,479,481,4,0,FT,,,2026-03-11 00:06:18.776628,2026-03-11 00:06:18.776628,true,false,1,true,FT,true,2019,false
259639,147555,2018-04-07 21:00:00,20,483,484,5,0,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,1,true,FT,true,2018,false
127202,1299276,2024-09-27 16:00:00,41,1532,1526,2,2,FT,Mohamed Al Harmoodi,,2026-02-27 00:01:51.060209,2026-03-07 21:50:41.3926,true,true,0,false,FT,true,2024,true
358846,450415,2013-09-17 18:45:00,95,2139,2093,1,3,FT,,,,,false,true,0,false,FT,true,2013,true
100629649,629649,2020-12-26 12:15:00,100000390,100007517,100004573,1,2,FT,Ali Reda,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2020,true
630333,1445694,2025-11-15 15:00:00,142,6463,6461,3,2,FT,,,2026-03-23 22:34:59.081339,2026-07-04 23:56:56.280444,true,false,0,false,FT,true,2025,true
101121555,1121555,2024-04-20 13:00:00,100000585,100012449,100012452,2,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2024,false
352885,355197,2015-03-17 19:45:00,89,117,260,2,0,PEN,,,,,false,true,0,false,PEN,true,2015,false
286694,1341007,2025-06-14 11:00:00,31,796,797,2,1,FT,Shunqi Tang,,2026-02-27 00:01:51.060209,2026-07-04 23:56:56.280444,true,true,1,true,FT,true,2025,true
100128652,128652,2019-02-03 21:00:00,100000338,6387,1103,1,0,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2019,false
119631,770985,2021-12-05 10:15:00,66,1396,1393,1,1,FT,G. Ginchev,,2026-02-27 00:01:51.060209,2026-03-10 12:00:16.634473,true,true,0,false,FT,true,2021,true
201795,878218,2023-04-07 19:00:00,5,101,109,2,2,FT,Valentín Pizarro,,2026-02-27 00:01:51.060209,2026-03-07 22:24:02.620235,true,true,1,true,FT,true,2023,true
100842094,842094,2022-05-14 12:00:00,100000328,6305,100003517,1,1,FT,G. Ošomkov,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2022,true
101141933,1141933,2024-02-25 10:00:00,100000393,1953,2060,0,4,FT,D. Portelli,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2024,false
100440375,440375,2015-05-03 12:30:00,100000390,100004569,100004570,1,1,FT,,,2026-07-04 23:56:56.452874,2026-07-04 23:56:56.452874,false,false,0,false,FT,true,2015,true
233318,23160,2017-04-22 17:45:00,13,305,304,1,2,FT,,,2026-02-27 00:01:51.060209,2026-02-27 00:01:51.060209,true,true,0,false,FT,true,2017,true
