fixture_id,home_win,draw,away_win,bookmaker,source,in_csv,in_pq,known_at
552788,2.35,3.25,3.33,Pinnacle,API-Football-closing,true,false,2023-02-24 00:00:00
590542,4.62,3.45,1.88,Pinnacle,API-Football-closing,true,false,2018-09-23 00:00:00
189070,2.1,3.4,3.5,Bet365,CSV,false,true,2021-04-10 14:00:00
200284,2.63,3.62,2.72,Pinnacle,API-Football-closing,true,false,2019-03-31 10:00:00
193838,2.71,3.82,2.45,Pinnacle,API-Football-closing,true,true,2025-04-26 14:00:00
190806,1.81,3.73,4.73,Pinnacle,API-Football-closing,true,true,2025-04-26 14:00:00
251700,3.5,3.25,2.1,Bet365,CSV,false,true,2021-04-06 18:00:00
292827,1.85,3.4,4.7,Pinnacle,The-Odds-API,true,true,2025-03-14 19:45:00
93191,2.61,2.93,3.18,Pinnacle,The-Odds-API,true,true,2024-05-15 22:00:00
258501,2.22,3.58,3.4,Pinnacle,API-Football-closing,true,false,2015-03-14 23:30:00
14165,3.87,3.11,2.26,Pinnacle,API-Football-closing,true,true,2023-09-18 16:30:00
257328,2.43,3.03,3.43,Pinnacle,API-Football-closing,true,true,2025-10-02 22:00:00
227328,1.73,4.2,4.33,Bet365,CSV,false,true,2023-04-15 16:30:00
48470,2.47,3.48,3.0,Pinnacle,API-Football-closing,true,false,2012-10-14 00:00:00
246564,1.29,5.5,8.0,Bet365,CSV,false,true,2022-12-27 17:00:00
249851,1.09,11.97,26.05,Pinnacle,API-Football-closing,true,true,2024-10-06 19:00:00
127056,2.56,3.3,2.84,Betfair,API-Football-closing,true,true,2020-06-17 10:00:00
370995,1.8,3.6,4.6,Pinnacle,API-Football-closing,true,false,2026-03-07 15:00:00
205131,1.95,3.3,4.2,Bet365,CSV,false,true,2022-01-30 15:00:00
596367,2.37,3.29,2.95,Pinnacle,API-Football-closing,true,false,2025-01-04 00:00:00
34546,1.81,3.53,5.23,Pinnacle,API-Football-closing,true,false,2016-11-06 00:00:00
227392,2.71,3.54,2.71,Pinnacle,API-Football-closing,true,true,2023-09-16 13:30:00
194030,2.3,3.2,2.95,Bet365,API-Football-closing,true,true,2025-11-08 15:00:00
413773,1.69,3.62,6.33,Pinnacle,API-Football-closing,true,false,2016-09-03 00:00:00
235637,4.96,4.33,1.65,Pinnacle,API-Football-closing,true,true,2025-12-21 15:45:00
579473,2.29,3.52,3.29,Pinnacle,API-Football-closing,true,false,2015-08-30 00:00:00
276287,2.34,3.17,3.51,Pinnacle,API-Football-closing,true,false,2022-03-13 14:00:00
40879,1.8,3.74,4.7,Pinnacle,API-Football-closing,true,false,2019-09-01 00:00:00
278469,2.77,3.15,2.89,Pinnacle,API-Football-closing,true,false,2018-04-21 20:45:00
269590,2.53,3.03,3.29,Pinnacle,API-Football-closing,true,false,2018-08-25 11:00:00
582369,2.04,3.71,3.66,Pinnacle,API-Football-closing,true,false,2019-06-27 00:00:00
268595,2.0,3.96,3.61,Pinnacle,API-Football-closing,true,true,2023-09-03 15:00:00
242750,2.08,3.41,3.75,Pinnacle,API-Football-closing,true,true,2024-10-06 16:30:00
214140,1.9,3.45,4.68,Pinnacle,API-Football-closing,true,true,2023-05-07 14:15:00
238820,3.8,3.6,1.95,Bet365,CSV,false,true,2023-03-11 20:30:00
260406,2.37,4.02,2.75,Pinnacle,API-Football-closing,true,false,2019-10-06 20:00:00
238668,1.3,5.0,9.5,Bet365,CSV,false,true,2022-09-18 19:30:00
56709,2.37,3.12,3.53,Pinnacle,API-Football-closing,true,false,2014-04-26 00:00:00
238385,2.75,2.9,2.7,Bet365,CSV,false,true,2021-10-31 15:30:00
89542,2.31,3.31,3.41,Pinnacle,API-Football-closing,true,false,2021-09-18 00:00:00
560913,3.9,3.1,2.2,Pinnacle,API-Football-closing,true,false,2021-09-14 00:00:00
138395,2.44,3.55,2.92,Betfair,The-Odds-API,false,true,2020-07-26 00:00:00
59906,2.94,3.63,2.44,Pinnacle,API-Football-closing,true,false,2014-04-26 00:00:00
527592,3.55,3.81,2.06,Pinnacle,API-Football-closing,true,false,2023-07-15 00:00:00
201784,9.5,5.0,1.33,Bet365,CSV,false,true,2023-04-01 19:00:00
2329,2.26,3.44,3.43,Pinnacle,API-Football-closing,true,true,2024-03-06 19:45:00
562371,3.68,3.45,2.14,Pinnacle,API-Football-closing,true,false,2023-07-30 00:00:00
542434,1.88,3.52,4.42,Pinnacle,API-Football-closing,true,false,2024-08-17 00:00:00
185230,8.14,6.09,1.34,Pinnacle,API-Football-closing,true,true,2024-08-17 11:30:00
147227,5.51,3.72,1.64,Pinnacle,The-Odds-API,true,true,2024-11-24 15:00:00
271066,1.83,3.64,4.62,Pinnacle,API-Football-closing,true,false,2025-08-04 17:00:00
241870,3.8,3.6,1.72,Bet365,CSV,false,true,2021-01-24 19:45:00
84436,4.42,3.51,1.93,Pinnacle,API-Football-closing,true,false,2014-11-28 00:00:00
577205,7.67,5.12,1.39,Pinnacle,API-Football-closing,true,false,2025-08-23 00:00:00
192749,3.0,3.6,2.25,Bet365,CSV,false,true,2022-08-06 14:00:00
65694,2.2,3.33,3.69,Pinnacle,API-Football-closing,true,false,2016-02-21 00:00:00
211541,3.3,2.9,2.66,Pinnacle,API-Football-closing,true,false,2017-02-12 14:00:00
252590,1.53,4.42,6.82,Pinnacle,API-Football-closing,true,false,2012-08-18 21:30:00
90452,4.17,3.64,1.96,Pinnacle,API-Football-closing,true,false,2012-10-26 00:00:00
578139,2.13,3.53,3.64,Pinnacle,API-Football-closing,true,false,2013-09-15 00:00:00
195197,2.27,3.41,3.4,Pinnacle,API-Football-closing,true,true,2020-10-10 14:00:00
49038,1.75,3.78,5.3,Pinnacle,API-Football-closing,true,false,2014-07-26 00:00:00
187005,1.65,3.94,6.21,Pinnacle,API-Football-closing,true,false,2017-09-23 14:00:00
281437,3.18,3.47,2.35,Pinnacle,API-Football-closing,true,true,2023-05-25 17:00:00
279460,2.95,2.98,2.67,Pinnacle,The-Odds-API,true,true,2025-08-30 20:00:00
184211,1.6,4.54,5.6,Pinnacle,API-Football-closing,true,true,2020-12-16 18:00:00
586211,2.53,3.84,2.69,Pinnacle,API-Football-closing,true,false,2023-09-21 00:00:00
365497,3.3,3.35,1.94,Unibet (SE),The-Odds-API,true,true,2025-10-11 14:00:00
246098,2.89,3.18,2.72,Pinnacle,API-Football-closing,true,true,2021-09-21 17:00:00
634145,2.2,3.0,3.2,Bet365,API-Football-closing,true,false,2026-03-21 00:00:00
7633,2.36,3.36,3.2,Pinnacle,API-Football-closing,true,true,2024-02-13 19:45:00
161170,1.28,4.2,6.8,Betfair,The-Odds-API,true,true,2020-11-07 15:00:00
281691,1.73,4.06,4.71,Pinnacle,API-Football-closing,true,false,2024-11-02 14:00:00
443813,2.82,3.85,2.43,Pinnacle,API-Football-closing,true,false,2017-12-02 00:00:00
238399,1.3,4.75,8.0,Bet365,CSV,false,true,2021-11-28 20:30:00
267986,2.13,3.34,3.76,Pinnacle,API-Football-closing,true,true,2020-12-02 17:00:00
221911,2.33,3.1,3.56,Pinnacle,API-Football-closing,true,false,2019-01-26 14:00:00
196837,3.01,3.65,2.31,Pinnacle,API-Football-closing,true,true,2024-08-17 14:00:00
259937,2.46,3.82,2.76,Pinnacle,API-Football-closing,true,false,2018-09-30 00:00:00
564894,1.4,4.19,8.56,Pinnacle,API-Football-closing,true,false,2013-12-04 00:00:00
184606,2.42,3.57,3.02,Pinnacle,API-Football-closing,true,true,2021-12-01 19:30:00
258781,1.61,4.45,5.65,Pinnacle,API-Football-closing,true,false,2015-09-24 00:00:00
446951,1.91,3.87,4.11,Pinnacle,API-Football-closing,true,false,2017-09-10 00:00:00
126723,2.86,3.34,2.61,Pinnacle,The-Odds-API,true,true,2022-09-02 10:30:00
596039,2.56,3.32,3.01,Pinnacle,API-Football-closing,true,false,2017-04-01 00:00:00
187666,3.03,3.41,2.49,Pinnacle,API-Football-closing,true,false,2018-11-03 15:00:00
180945,2.67,3.26,2.91,Pinnacle,API-Football-closing,true,false,2016-08-20 14:00:00
85913,3.23,3.19,2.4,Pinnacle,API-Football-closing,true,false,2020-07-05 00:00:00
593944,2.16,3.5,3.36,Pinnacle,API-Football-closing,true,false,2021-05-01 00:00:00
209496,2.52,3.28,3.09,Pinnacle,API-Football-closing,true,true,2020-06-28 17:30:00
590741,3.22,3.22,2.46,Pinnacle,API-Football-closing,true,false,2023-11-26 00:00:00
187085,2.98,3.59,2.46,Pinnacle,API-Football-closing,true,false,2017-11-01 19:45:00
245657,1.72,3.8,4.5,Bet365,CSV,false,true,2020-10-04 13:00:00
149828,1.88,3.81,4.13,Pinnacle,The-Odds-API,true,true,2023-11-30 20:00:00
242517,1.69,4.02,5.11,Pinnacle,API-Football-closing,true,true,2023-01-22 12:30:00
217322,5.81,4.54,1.57,Pinnacle,API-Football-closing,true,false,2019-02-17 20:00:00
248225,4.83,3.9,1.78,Pinnacle,API-Football-closing,true,false,2016-08-13 11:15:00
202550,2.07,3.15,4.41,Pinnacle,API-Football-closing,true,false,2016-09-03 18:00:00
188792,3.0,3.3,2.4,Bet365,CSV,false,true,2020-12-09 19:00:00
196533,2.63,3.4,2.63,Bet365,CSV,false,true,2023-01-01 15:00:00
265849,1.76,4.02,4.85,Pinnacle,API-Football-closing,true,false,2018-01-14 01:00:00
539835,2.29,3.23,3.4,Pinnacle,API-Football-closing,true,false,2020-02-29 00:00:00
184016,2.6,3.5,2.62,Bet365,CSV,false,true,2020-06-25 17:00:00
64615,2.57,3.2,2.65,Bet365,API-Football-closing,true,false,2025-10-28 00:00:00
202968,1.85,3.77,4.52,Pinnacle,API-Football-closing,true,false,2017-06-04 18:00:00
81598,2.35,3.69,2.9,Pinnacle,API-Football-closing,true,false,2016-10-30 00:00:00
181939,1.75,4.02,4.73,Pinnacle,API-Football-closing,true,false,2018-08-25 14:00:00
159852,2.11,3.36,3.51,Pinnacle,The-Odds-API,true,true,2021-12-04 15:00:00
93863,2.81,3.01,2.81,Pinnacle,The-Odds-API,true,true,2023-10-29 21:30:00
188269,2.4,3.5,2.87,Bet365,CSV,false,true,2019-12-07 15:00:00
209762,4.33,3.9,1.75,Bet365,CSV,false,true,2021-01-20 14:00:00
372485,2.21,3.04,3.96,Pinnacle,API-Football-closing,true,false,2026-03-15 15:00:00
245371,1.88,3.86,4.11,Pinnacle,API-Football-closing,true,false,2019-09-28 12:00:00
