fixture_id,home_shots_total,away_shots_total,home_shots_on_goal,away_shots_on_goal,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_blocked_shots,away_blocked_shots,home_penalties,away_penalties,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_xg,away_xg,home_possession,away_possession,home_fouls,away_fouls,home_offsides,away_offsides,home_pass_accuracy,away_pass_accuracy,home_goals_ht,away_goals_ht,home_xg_ht,away_xg_ht,stats_fetched_at,in_csv,in_pq,xg_covered,xg_nulled,known_at
268925,15,12,9,5,11,10,4,2,4,3,0,0,3,9,3,2,0,0,1.41,1.22,49,51,9,9,3,1,87,86,3,1,,,,true,true,true,false,2025-06-22 16:45:00
214488,21,6,7,2,12,3,9,3,7,1,0,0,9,1,2,1,0,0,1.7,0.45,75,25,12,20,1,2,87,61,0,1,,,,true,true,true,false,2025-03-29 18:00:00
376501,23,5,6,0,9,3,14,2,5,0,,,8,0,4,5,,,1.14,0.31,55,45,15,13,0,2,84,74,0,0,,,2026-07-04 21:34:46,false,false,true,false,2026-04-02 20:45:00
14221,24,10,6,6,15,7,9,3,9,1,0,0,5,7,1,4,0,0,2.04,0.91,47,53,8,7,1,3,76,81,0,2,,,,true,true,true,false,2023-10-29 13:15:00
366736,9,20,5,7,5,14,4,6,1,4,0,0,5,8,1,0,0,0,0.72,1.82,,,,,,,,,0,0,,,,true,true,true,false,2017-08-14 18:15:00
61632,17,6,5,2,12,5,5,1,5,3,1,0,9,2,1,3,0,0,2.2,0.61,65,35,9,12,2,1,82,64,0,0,,,,true,true,true,false,2023-08-12 16:45:00
373146,9,11,2,2,8,6,1,5,1,5,0,0,4,7,1,3,0,0,0.96,0.87,32,68,8,13,1,0,79,90,0,0,,,2026-03-23 22:42:24.976269,true,false,true,false,2026-03-22 20:15:00
100675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,1,0,,,,true,true,false,true,2020-08-01 21:45:00
200083,10,6,2,2,5,4,5,2,3,0,0,0,6,4,3,3,0,0,0.75,0.53,,,,,,,,,0,1,,,,true,true,true,false,2018-10-21 18:15:00
32522,15,7,4,4,0,0,0,0,0,0,0,0,7,2,2,0,0,0,,,,,19,14,,,,,1,2,,,,true,true,true,,2021-03-27 01:45:00
212592,10,8,6,3,0,0,0,0,0,0,1,0,3,3,2,3,0,0,,,,,,,,,,,1,0,,,,true,true,false,true,2019-04-22 20:45:00
322653,16,8,5,3,7,2,9,6,2,2,1,0,8,0,1,1,0,0,1.77,0.44,,,,,,,,,0,0,,,,true,true,true,false,2019-07-27 15:45:00
83095,10,8,3,3,7,6,3,2,3,1,0,0,3,3,3,2,0,0,0.91,0.76,49,51,24,15,5,2,76,76,1,0,,,,true,true,true,false,2023-07-16 13:20:00
264748,17,5,3,1,11,2,6,3,6,1,0,0,5,2,1,1,0,0,1.48,0.34,41,59,9,6,4,2,77,80,1,0,,,,true,true,true,false,2024-06-16 06:45:00
630267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,true,false,true,,2025-09-28 18:15:00
349273,23,14,8,3,15,4,8,10,8,2,0,0,12,4,4,2,0,0,2.0,0.81,,,,,,,,,0,0,,,,true,true,true,false,2019-11-25 15:45:00
625343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,true,false,true,,2024-08-16 17:45:00
189617,11,18,4,0,6,8,5,10,1,7,0,0,6,5,3,3,0,0,0.87,1.27,33,67,10,14,3,2,72,85,2,0,,,2026-03-10 11:53:15.482909,true,true,true,false,2022-04-06 20:45:00
160282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,true,false,false,,2022-01-30 02:45:00
618202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2025-04-05 18:15:00
338485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2017-01-28 17:45:00
599072,4,8,1,5,,,,,,,,,3,10,2,1,0,0,,,,,7,11,,,,,0,2,,,,true,false,true,,2019-05-04 01:45:00
598289,14,7,4,3,,,,,,,,,3,3,1,0,0,0,,,,,11,12,,,,,0,2,,,,true,false,true,,2022-07-30 01:45:00
318522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,true,false,true,,2019-08-31 16:45:00
214726,15,10,5,1,10,4,5,6,4,3,1,0,2,6,1,3,0,0,1.97,0.67,57,43,13,16,1,0,83,77,0,0,,,,true,true,true,false,2025-12-13 15:45:00
244345,8,14,0,7,6,11,2,3,5,1,0,0,2,6,4,2,1,0,0.76,1.37,,,,,,,,,,,,,,false,true,true,false,2016-04-11 17:45:00
103451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,1,0,,,2026-03-10 11:54:48.852559,true,true,false,true,2022-03-12 20:45:00
360207,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,false,true,false,true,2016-08-04 20:00:00
234305,15,16,4,6,9,9,6,7,0,2,0,0,4,3,0,0,0,0,1.25,1.28,61,39,10,12,0,0,84,76,2,1,,,2026-03-10 12:24:47.513991,true,true,true,false,2020-12-22 19:30:00
595717,,,,,,,,,,,,,,,0,1,0,0,,,,,,,,,,,1,0,,,,true,false,true,,2016-10-01 01:45:00
103269,14,12,5,2,8,8,6,4,3,3,0,0,11,6,3,2,0,0,,,49,51,10,12,6,2,79,76,1,0,,,,true,true,false,true,2023-07-08 01:45:00
342425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,true,false,true,,2018-05-31 22:45:00
276006,7,8,5,4,0,0,0,0,0,0,0,0,5,7,0,2,0,0,,,49,51,11,13,2,1,,,1,0,,,2026-03-10 12:15:43.436579,true,true,false,true,2021-04-12 17:45:00
132242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,0,0,,,2026-03-10 12:12:19.743179,true,true,false,true,2021-05-19 22:15:00
409134,11,13,5,3,,,,,,,,,7,5,4,3,0,0,,,,,19,12,,,,,1,0,,,,true,false,true,,2018-01-07 01:45:00
152091,6,10,2,2,4,8,2,2,1,2,0,0,4,1,1,4,0,0,0.53,0.99,42,58,21,18,2,1,84,89,0,1,,,,true,true,true,false,2022-09-22 20:30:00
135033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,0,0,,,2026-03-10 12:12:09.952288,true,true,false,true,2021-05-22 18:45:00
323545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,true,false,true,,2018-10-28 21:45:00
612005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,true,false,true,,2025-05-06 08:35:00
604139,12,6,2,3,6,3,6,3,3,2,0,0,4,0,1,6,0,0,0.9,0.45,53,47,9,15,0,0,78,76,0,0,,,2026-03-23 23:11:35.229303,true,false,true,false,2024-08-25 15:45:00
274900,7,10,3,3,2,8,5,2,1,3,0,0,2,5,2,1,0,0,0.41,0.99,42,58,9,11,2,3,75,79,0,1,,,,true,true,true,false,2024-08-31 17:45:00
115956,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,0,0,0,0,,,1,0,,,2026-03-10 12:03:01.624442,true,true,false,true,2021-10-30 15:45:00
305350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,0,0,0,0,,,0,1,,,,true,true,false,true,2025-11-01 18:45:00
134935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,false,,2021-02-06 15:15:00
118674,11,12,7,5,5,4,6,8,0,3,0,0,6,4,3,4,0,0,,,57,43,15,11,3,2,83,80,1,0,,,,true,true,false,true,2024-08-09 20:00:00
139182,26,7,10,1,16,2,10,5,9,2,0,0,9,3,0,3,0,0,2.19,0.41,59,41,13,16,2,3,86,79,0,1,,,,true,true,true,false,2024-10-03 04:15:00
114243,4,10,1,5,0,0,0,0,1,2,0,0,1,3,2,3,0,0,,,53,47,12,13,1,1,,,0,0,,,,true,true,false,true,2023-12-03 14:45:00
588695,16,7,8,5,10,6,6,1,1,0,,,6,3,1,3,,,2.75,1.5,67,33,8,9,2,3,85,73,1,1,,,2026-07-04 21:34:46,false,false,true,false,2026-04-20 16:15:00
349434,16,9,4,3,7,6,9,3,6,1,0,0,6,5,1,0,0,0,1.12,0.8,,,,,,,,,0,0,,,,true,true,true,false,2018-06-22 16:45:00
285499,15,10,7,2,14,6,1,4,3,5,0,1,9,4,3,1,0,1,1.65,1.48,,,,,,,,,1,1,,,,true,true,true,false,2019-09-26 13:20:00
123158,13,12,4,4,8,7,5,5,3,4,0,0,2,0,2,1,1,0,1.09,0.98,46,54,12,11,1,0,80,83,1,0,,,,true,true,true,false,2023-10-20 19:45:00
144515,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,3,0,,,,true,true,false,true,2020-09-13 18:45:00
110919,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,0,0,0,0,,,0,0,,,2026-03-10 11:55:24.279012,true,true,false,true,2022-03-05 17:15:00
245359,16,15,6,4,10,9,6,6,2,4,0,0,4,5,3,3,0,0,1.36,1.25,,,,,,,,,1,1,,,,true,true,true,false,2019-09-23 18:45:00
600542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2024-10-19 15:45:00
233374,23,13,12,5,13,8,10,5,2,4,0,0,3,4,4,1,0,1,1.85,1.09,,,,,,,,,1,1,,,,true,true,true,false,2017-09-30 19:30:00
158900,12,12,4,5,9,8,3,4,4,6,0,0,8,3,1,1,0,0,,,62,38,16,15,2,1,78,71,2,0,,,,true,true,false,true,2024-03-26 18:45:00
140147,18,8,7,5,7,4,11,4,5,3,0,0,8,3,3,1,0,0,1.19,0.6,68,32,12,10,0,1,89,77,1,2,,,2026-03-10 12:10:49.499234,true,true,true,false,2021-07-03 22:45:00
621745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2023-03-24 21:30:00
332327,10,5,3,2,4,5,6,0,3,0,0,0,4,2,2,2,1,0,0.67,0.58,58,42,13,14,1,4,82,75,0,0,,,,true,true,true,false,2025-04-07 00:45:00
139370,11,5,6,1,9,4,2,1,3,2,0,0,2,4,3,1,0,0,1.11,0.49,45,55,11,8,2,2,86,91,0,0,,,,true,true,true,false,2023-04-30 01:15:00
220520,0,0,2,3,0,0,0,0,0,0,0,0,4,0,1,2,0,0,,,,,,,,,,,,,,,,false,true,false,true,2015-05-01 19:45:00
225946,15,12,4,9,11,5,4,7,2,2,0,0,3,4,2,1,0,0,1.41,0.82,,,,,,,,,0,2,,,,true,true,true,false,2018-11-10 16:15:00
313247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,true,false,true,,2018-03-22 00:35:00
281930,11,8,4,3,6,3,5,5,5,4,0,0,4,2,2,1,0,0,0.87,0.52,40,60,8,15,1,0,75,85,0,2,,,,true,true,true,false,2025-10-27 19:45:00
335144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2017-08-12 23:15:00
100595120,6,3,3,2,,,,,,,,,4,2,1,3,0,0,,,58,42,14,17,3,3,,,0,1,,,2026-07-04 23:33:06,false,false,true,,2021-05-23 16:45:00
23260,28,11,10,3,22,5,6,6,7,3,0,0,5,7,0,2,0,0,2.74,0.79,54,46,11,9,1,0,87,85,2,0,,,,true,true,true,false,2024-05-03 18:15:00
188318,15,12,6,4,12,9,3,3,4,3,0,0,6,10,3,1,0,0,1.49,1.14,,,,,,,,,1,0,,,,true,true,true,false,2019-12-26 16:45:00
241024,6,12,4,7,0,0,0,0,0,0,0,0,3,6,2,3,0,0,,,,,,,,,,,3,0,,,,true,true,false,true,2017-12-02 21:15:00
141230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,0,0,,,2026-03-10 11:41:05.534675,true,true,false,true,2023-03-25 21:45:00
600057,,,,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,1,0,,,,true,false,true,,2025-11-18 21:30:00
595836,,,,,,,,,,,,,,,1,1,0,0,,,,,,,,,,,1,0,,,,true,false,true,,2016-11-29 01:45:00
247013,10,12,5,4,7,6,3,6,2,3,0,1,5,5,2,1,0,0,0.91,1.55,52,48,17,17,0,1,80,77,0,0,,,,true,true,true,false,2025-03-02 12:15:00
281623,13,14,5,6,9,8,4,6,4,3,0,1,9,5,3,4,0,0,1.18,1.78,65,35,13,14,0,1,88,78,1,0,,,,true,true,true,false,2024-08-25 16:15:00
100044644,13,17,5,9,8,10,5,7,4,3,,,4,6,0,1,0,0,,,37,63,9,8,3,1,87,90,0,1,,,2026-07-04 21:34:46,false,false,true,,2017-05-11 02:30:00
128957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,0,0,,,,true,true,false,true,2025-04-11 16:15:00
202575,14,8,6,5,11,4,3,4,2,2,0,0,5,4,3,4,0,0,1.37,0.6,,,,,,,,,,,,,,false,true,true,false,2016-09-11 19:45:00
142847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,1,,,,true,true,false,true,2020-09-27 00:45:00
106567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,1,0,,,2026-03-10 12:09:19.350907,true,true,false,true,2021-08-08 00:45:00
208939,15,14,6,5,7,6,8,8,1,4,1,0,9,5,2,3,0,0,1.73,0.97,,,,,,,,,1,1,,,,true,true,true,false,2018-10-28 13:15:00
113120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,0,0,,,2026-03-10 10:02:27.264603,true,true,false,true,2024-08-03 16:15:00
306694,5,5,3,2,2,3,3,2,1,1,0,0,3,2,1,0,0,0,0.34,0.42,49,51,15,11,0,0,79,82,0,0,,,,true,true,true,false,2025-05-04 19:45:00
101341737,13,22,7,3,8,9,5,13,2,7,,,4,3,2,3,1,0,2.18,1.86,35,65,8,12,1,3,80,87,1,0,,,2026-07-04 21:34:46,false,false,true,false,2025-04-22 18:45:00
212488,4,4,1,1,0,0,0,0,0,0,0,0,4,4,4,5,0,0,,,,,,,,,,,0,0,,,,true,true,false,true,2019-02-02 15:45:00
101225981,,,,,,,,,,,,,,,0,2,0,1,,,,,,,,,,,1,0,,,2026-07-04 23:33:06,false,false,false,,2025-03-08 15:45:00
591491,,,,,,,,,,,,,,,4,2,0,0,,,,,,,,,,,1,0,,,,true,false,true,,2024-09-21 01:45:00
343009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,true,false,true,,2025-01-25 22:45:00
159780,16,7,6,3,9,5,7,2,2,2,0,0,7,4,0,0,0,0,,,50,50,9,11,3,0,85,83,3,1,,,,true,true,false,true,2023-06-16 18:45:00
260723,15,18,6,6,11,12,4,6,7,4,0,0,5,10,1,1,0,0,1.41,1.59,49,51,10,8,1,1,82,85,2,0,,,,true,true,true,false,2025-07-06 03:15:00
629760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2025-01-19 16:45:00
359064,31,5,8,3,15,2,16,3,9,0,0,0,10,2,1,0,0,0,,,,,,,,,,,0,0,,,,true,true,false,true,2019-09-25 20:45:00
443580,9,10,4,6,,,,,,,,,7,4,2,4,0,1,,,,,,,,,,,0,0,,,,true,false,false,,2018-12-07 01:45:00
607522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,true,false,true,,2025-08-10 19:15:00
164041,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,0,0,0,0,,,1,0,,,2026-03-10 12:21:16.140977,true,true,false,true,2021-02-07 14:45:00
185190,23,10,5,5,18,9,5,1,9,4,0,0,15,1,1,5,0,0,2.25,1.07,78,22,11,13,1,1,89,65,0,3,,,,true,true,true,false,2023-05-08 18:15:00
291518,20,6,6,1,0,0,0,0,5,1,0,0,9,6,1,4,0,1,,,55,45,17,9,1,0,,,1,0,,,,true,true,false,true,2023-10-29 14:45:00
371676,7,19,3,4,6,10,1,9,3,9,0,0,3,10,2,4,0,0,0.73,1.47,42,58,10,11,4,0,73,86,1,0,,,2026-03-15 03:00:12.913551,true,false,true,false,2026-03-14 18:00:00
322199,16,13,5,4,9,6,7,7,1,1,0,0,5,6,2,2,0,1,,,,,,,,,,,1,0,,,,true,true,false,true,2018-04-25 02:15:00
322569,13,7,3,1,7,3,6,4,4,3,0,0,10,2,2,2,0,0,1.02,0.49,,,,,,,,,0,0,,,,true,true,true,false,2019-05-11 21:15:00
357053,22,5,12,4,20,3,2,2,4,0,0,1,10,1,1,4,0,0,2.37,1.06,,,,,,,,,4,1,,,,true,true,true,false,2019-05-24 02:15:00
150471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,1,,,,true,true,true,true,2020-10-01 20:30:00
269566,7,9,1,3,5,2,2,7,1,3,0,1,1,3,2,0,0,1,0.65,1.12,,,,,,,,,0,0,,,,true,true,true,false,2018-08-11 15:15:00
222351,8,6,5,1,5,1,3,5,0,1,0,0,4,4,2,0,0,0,0.68,0.29,,,,,,,,,0,0,,,,true,true,true,false,2020-03-07 15:45:00
101226147,,,,,,,,,,,,,,,2,0,0,0,,,,,,,,,,,0,0,,,2026-07-04 23:33:06,false,false,false,,2025-05-17 15:45:00
25676,8,22,1,8,0,0,0,0,0,0,0,0,4,2,2,0,0,0,,,,,14,14,,,,,0,3,,,,true,true,true,,2021-04-04 01:45:00
212229,10,3,5,2,0,0,0,0,0,0,0,0,7,2,3,2,0,0,,,,,,,,,,,0,0,,,,true,true,false,true,2017-09-23 14:45:00
194043,8,13,2,3,5,10,3,3,2,4,0,0,3,4,2,1,0,0,0.68,1.26,54,46,18,17,2,2,76,75,0,0,,,,true,true,true,false,2025-11-22 16:45:00
343518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,false,,2017-03-03 20:45:00
153601,16,3,4,3,11,3,5,0,6,0,0,0,11,2,4,1,0,0,,,55,45,6,5,1,1,87,80,2,1,,,,true,true,false,true,2022-10-27 20:45:00
100167210,11,5,6,4,,,,,,,,,4,3,,,,,,,55,45,17,16,2,1,,,1,1,,,2026-07-04 23:33:06,false,false,true,,2019-08-02 18:55:00
137737,12,7,2,3,8,2,4,5,3,0,0,0,7,1,3,4,0,1,1.06,0.41,43,57,8,10,1,2,81,84,0,0,,,2026-03-10 11:47:02.894402,true,true,true,false,2022-07-30 03:50:00
625809,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,1,1,,,2026-03-29 03:02:17.206009,true,false,true,,2026-03-23 00:45:00
616298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2023-10-03 16:15:00
112080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,,,,true,true,false,true,2020-11-01 17:45:00
185167,14,1,3,0,8,1,6,0,7,0,0,0,8,2,3,2,0,0,1.13,0.12,52,48,6,18,0,5,84,81,1,0,,,,true,true,true,false,2023-04-25 20:30:00
106694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,0,0,,,2026-03-10 12:01:52.27495,true,true,false,true,2021-11-13 21:30:00
273212,6,16,2,4,4,9,2,7,2,4,1,0,1,6,1,2,0,1,1.18,1.28,37,63,12,7,0,7,57,80,1,0,,,,true,true,true,false,2023-05-07 14:15:00
604895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,true,false,true,,2025-10-18 14:15:00
323170,14,7,4,4,7,3,7,4,2,1,1,1,4,2,0,3,0,1,1.7,1.13,55,45,7,15,3,1,78,78,0,1,,,,true,true,true,false,2025-09-06 20:45:00
141333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,0,0,,,2026-03-10 11:39:42.697801,true,true,false,true,2023-05-21 03:45:00
248237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,false,true,false,true,2016-08-27 15:45:00
374396,12,17,7,1,9,12,3,5,1,9,,,3,9,0,1,,,1.64,1.35,43,57,10,9,1,1,76,78,3,1,,,2026-07-04 21:34:46,false,false,true,false,2026-05-03 12:00:00
192172,16,14,8,5,13,11,3,3,6,2,0,0,7,2,3,3,0,0,1.6,1.37,38,62,13,13,5,1,62,75,2,1,,,2026-03-10 12:12:14.935453,true,true,true,false,2021-05-21 20:30:00
600869,,,,,,,,,,,,,,,1,3,0,0,,,,,,,,,,,1,0,,,,true,false,true,,2025-04-05 15:45:00
263010,10,11,6,5,4,6,6,5,1,4,0,0,5,6,1,0,0,0,0.67,0.87,,,,,,,,,0,1,,,,true,true,true,false,2018-08-25 11:45:00
241799,12,2,5,0,0,0,0,0,0,0,1,0,7,5,3,3,0,0,,,51,49,19,11,1,2,,,0,0,,,2026-03-15 03:06:04.318206,true,true,false,true,2020-12-11 21:30:00
114877,4,7,0,4,0,0,0,0,0,0,0,1,9,5,4,3,1,0,,,42,58,9,13,2,3,,,0,1,,,2026-03-10 12:18:10.223675,true,true,false,true,2021-03-13 13:45:00
611549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,true,false,true,,2026-02-21 06:45:00
333914,7,4,3,2,0,0,0,0,0,0,0,0,5,3,4,1,0,1,,,,,,,,,,,0,0,,,,true,true,false,true,2020-01-26 16:45:00
241626,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,,,,,,,,,,,0,1,,,,true,true,false,true,2020-02-08 21:15:00
331633,11,12,3,4,6,11,5,1,2,1,0,0,7,4,0,1,0,0,0.87,1.3,,,,,,,,,0,1,,,,true,true,true,false,2018-02-28 22:15:00
360133,5,8,3,4,0,0,0,0,0,0,0,0,3,3,3,3,0,0,,,,,,,,,,,,,,,,false,true,false,true,2016-07-14 20:30:00
300615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2018-08-26 20:45:00
371566,22,11,5,1,12,6,10,5,5,5,,,7,4,2,1,,,1.94,0.88,49,51,13,12,1,1,87,87,0,0,,,2026-07-04 21:34:46,false,false,true,false,2026-04-26 12:15:00
93167,9,6,2,2,6,4,3,2,0,2,0,0,5,5,6,0,3,0,0.8,0.53,44,56,19,13,0,4,78,83,0,0,,,,true,true,true,false,2024-05-08 01:45:00
159580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,0,0,,,2026-03-10 11:41:03.326147,true,true,false,true,2023-03-28 18:45:00
342961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,true,false,true,,2019-10-20 21:45:00
217762,5,20,0,3,2,9,3,11,1,6,0,0,4,5,2,3,0,0,0.34,1.42,,,,,,,,,0,0,,,,true,true,true,false,2020-09-11 20:45:00
342413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2018-05-06 21:45:00
599174,4,9,2,6,,,,,,,,,4,5,2,2,0,0,,,,,11,11,,,,,1,1,,,,true,false,true,,2018-01-27 01:45:00
354560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,0,,,,true,true,false,true,2018-07-17 19:45:00
143834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,0,1,,,2026-03-10 10:04:56.988427,true,true,false,true,2024-01-21 04:15:00
356465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,1,0,,,2026-03-10 09:58:34.009635,true,true,false,true,2025-07-31 20:45:00
325238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,true,false,true,,2019-04-27 15:15:00
269887,9,5,3,1,5,3,4,2,3,1,0,0,3,1,1,3,0,0,0.72,0.42,,,,,,,,,0,0,,,,true,true,true,false,2019-09-28 17:45:00
608420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,true,false,true,,2025-08-23 17:15:00
343042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2025-03-02 00:00:00
150547,20,13,9,2,14,6,6,7,5,2,0,0,4,5,2,0,0,0,1.82,0.94,,,,,,,,,2,1,,,,true,true,true,false,2020-10-29 19:40:00
129592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,0,0,,,2026-03-10 11:58:07.7588,true,true,false,true,2022-01-22 16:15:00
609662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2023-08-26 09:45:00
623993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,true,false,false,,2023-05-20 12:45:00
145693,8,14,4,4,4,7,4,7,0,5,0,0,2,3,1,4,0,0,0.6,1.05,,,,,,,,,1,0,,,,true,true,true,false,2020-03-08 01:45:00
203953,9,10,2,1,5,4,4,6,3,5,0,0,3,5,3,3,0,0,0.72,0.67,,,,,,,,,1,0,,,,true,true,true,false,2019-09-01 18:45:00
13389,15,14,4,3,0,0,0,0,0,0,0,0,3,4,3,1,0,0,,,,,17,13,,,,,0,0,,,,true,true,true,,2020-12-10 01:45:00
202010,21,7,9,1,14,5,7,2,4,4,1,0,5,5,1,2,0,0,2.5,0.65,67,33,6,14,3,3,91,79,3,0,,,,true,true,true,false,2024-10-20 20:45:00
335831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,true,false,true,,2026-02-01 22:45:00
141438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,1,0,,,2026-03-10 11:39:01.723094,true,true,false,true,2023-07-20 00:45:00
102576,14,11,2,2,10,5,4,6,2,2,0,0,5,6,0,3,1,0,1.29,0.79,,,,,,,,,0,0,,,,true,true,true,false,2020-03-15 00:45:00
210205,7,8,2,0,4,3,3,5,2,3,0,0,2,4,2,4,0,1,0.57,0.52,42,58,24,12,1,2,71,80,0,0,,,2026-03-10 11:57:59.674211,true,true,true,false,2022-01-23 15:45:00
203998,12,12,5,4,10,8,2,4,3,3,1,0,7,4,1,6,0,0,1.87,1.06,,,,,,,,,0,1,,,,true,true,true,false,2019-09-28 15:45:00
604962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,true,false,true,,2026-03-03 21:15:00
125934,17,10,5,4,4,7,13,3,3,1,1,0,2,4,0,5,0,0,1.56,0.91,61,39,14,17,2,2,80,67,0,0,,,2026-03-10 12:24:11.336277,true,true,true,false,2021-01-01 15:20:00
136510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,0,0,,,2026-03-10 10:00:24.404362,true,true,false,true,2025-01-05 14:45:00
234454,19,10,7,3,12,4,7,6,3,2,0,0,5,3,2,4,0,0,1.63,0.67,52,48,11,9,0,1,85,82,1,0,,,2026-03-10 12:14:36.947954,true,true,true,false,2021-04-24 18:30:00
621349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,true,false,true,,2025-02-14 21:30:00
605710,8,22,3,10,4,12,4,10,2,2,0,0,4,7,1,0,0,0,0.6,1.73,23,77,12,3,0,2,65,90,0,0,,,2026-03-23 23:03:05.530719,true,false,true,false,2025-03-01 12:45:00
216404,16,11,6,1,8,6,8,5,2,6,0,0,2,6,1,2,0,0,1.2,0.87,,,,,,,,,,,,,,false,true,true,false,2016-10-16 20:30:00
